sequence_ID	prediction
CP002689.1_from_13_to_2186368_total_2186356_751	EC:2.7.7.7
CP002689.1_from_13_to_2186368_total_2186356_754	EC:6.3.2.4
CP002689.1_from_13_to_2186368_total_2186356_765	EC:2.7.10.2
CP002689.1_from_13_to_2186368_total_2186356_771	EC:3.4.15.5
CP002689.1_from_13_to_2186368_total_2186356_772	EC:3.1.11.6
CP002689.1_from_13_to_2186368_total_2186356_773	None
CP002689.1_from_13_to_2186368_total_2186356_775	EC:5.2.1.8
CP002689.1_from_13_to_2186368_total_2186356_784	EC:3.6.3.25
CP002689.1_from_13_to_2186368_total_2186356_785	EC:3.6.3.25
CP002689.1_from_13_to_2186368_total_2186356_787	None
CP002689.1_from_13_to_2186368_total_2186356_806	EC:1.4.4.2
CP002689.1_from_13_to_2186368_total_2186356_818	EC:2.5.1.9
CP002689.1_from_13_to_2186368_total_2186356_820	EC:1.8.1.8
CP002689.1_from_13_to_2186368_total_2186356_826	EC:2.5.1.75
CP002689.1_from_13_to_2186368_total_2186356_827	EC:1.1.1.205
CP002689.1_from_13_to_2186368_total_2186356_831	EC:2.7.6.1
CP002689.1_from_13_to_2186368_total_2186356_858	EC:2.1.1.192
CP002689.1_from_13_to_2186368_total_2186356_862	EC:2.7.4.22
CP002689.1_from_13_to_2186368_total_2186356_864	EC:2.7.7.41
CP002689.1_from_13_to_2186368_total_2186356_866	EC:4.1.1.70
CP002689.1_from_13_to_2186368_total_2186356_868	EC:3.2.1.23;EC:3.4.22.10
CP002689.1_from_13_to_2186368_total_2186356_892	EC:3.1.12.1
CP002689.1_from_13_to_2186368_total_2186356_896	EC:6.1.1.16
CP002689.1_from_13_to_2186368_total_2186356_903	EC:2.2.1.9
CP002689.1_from_13_to_2186368_total_2186356_905	None
CP002689.1_from_13_to_2186368_total_2186356_907	EC:2.5.1.54
CP002689.1_from_13_to_2186368_total_2186356_908	EC:3.6.3.28
CP002689.1_from_13_to_2186368_total_2186356_916	EC:7.1.1.1
CP002689.1_from_13_to_2186368_total_2186356_918	EC:1.6.1.2
CP002689.1_from_13_to_2186368_total_2186356_919	EC:4.1.1.49
CP002689.1_from_13_to_2186368_total_2186356_926	EC:3.6.3.3
CP002689.1_from_13_to_2186368_total_2186356_935	None
CP002689.1_from_13_to_2186368_total_2186356_940	EC:1.1.1.22
CP002689.1_from_13_to_2186368_total_2186356_952	EC:6.3.5.2
CP002689.1_from_13_to_2186368_total_2186356_957	EC:3.1.26.4
CP002689.1_from_13_to_2186368_total_2186356_958	EC:2.8.1.7
CP002689.1_from_13_to_2186368_total_2186356_959	EC:2.5.1.74
CP002689.1_from_13_to_2186368_total_2186356_960	EC:2.7.2.4
CP002689.1_from_13_to_2186368_total_2186356_967	EC:3.1.21.5
CP002689.1_from_13_to_2186368_total_2186356_972	EC:2.8.1.10
CP002689.1_from_13_to_2186368_total_2186356_973	EC:2.5.1.3
CP002689.1_from_13_to_2186368_total_2186356_974	EC:4.1.99.17
CP002689.1_from_13_to_2186368_total_2186356_985	EC:1.17.1.8
CP002689.1_from_13_to_2186368_total_2186356_999	None
CP002689.1_from_13_to_2186368_total_2186356_1002	EC:2.7.7.7
CP002689.1_from_13_to_2186368_total_2186356_1005	EC:3.4.24.70
CP002689.1_from_13_to_2186368_total_2186356_1009	None
CP002689.1_from_13_to_2186368_total_2186356_1010	EC:1.11.1.26
CP002689.1_from_13_to_2186368_total_2186356_1014	EC:5.2.1.8
CP002689.1_from_13_to_2186368_total_2186356_1017	EC:3.4.21.92
CP002689.1_from_13_to_2186368_total_2186356_1021	EC:2.7.7.7
CP002689.1_from_13_to_2186368_total_2186356_1029	EC:1.7.2.3;EC:3.1.4.4;EC:3.2.1.169;EC:3.2.1.23;EC:3.2.1.67;EC:3.2.1.80;EC:3.4.21.50;EC:3.4.22.10;EC:4.2.2.1;EC:4.2.2.5
CP002689.1_from_13_to_2186368_total_2186356_1049	EC:3.6.4.12
CP002689.1_from_13_to_2186368_total_2186356_1052	EC:4.6.1.12
CP002689.1_from_13_to_2186368_total_2186356_1056	EC:1.17.7.4
CP002689.1_from_13_to_2186368_total_2186356_1057	EC:2.7.4.25
CP002689.1_from_13_to_2186368_total_2186356_1064	EC:2.1.1.223
CP002689.1_from_13_to_2186368_total_2186356_1065	EC:6.3.4.13;EC:6.3.5.5
CP002689.1_from_13_to_2186368_total_2186356_1066	EC:6.3.5.5
CP002689.1_from_13_to_2186368_total_2186356_1067	EC:2.4.2.14
CP002689.1_from_13_to_2186368_total_2186356_1069	EC:6.3.4.2
CP002689.1_from_13_to_2186368_total_2186356_1071	EC:3.6.1.3;EC:3.6.3.25;EC:3.6.3.31
CP002689.1_from_13_to_2186368_total_2186356_1075	EC:4.1.1.65
CP002689.1_from_13_to_2186368_total_2186356_1078	EC:3.6.4.12
CP002689.1_from_13_to_2186368_total_2186356_1079	EC:3.6.5.n1
CP002689.1_from_13_to_2186368_total_2186356_1081	EC:6.1.1.20
CP002689.1_from_13_to_2186368_total_2186356_1084	EC:2.7.4.16
CP002689.1_from_13_to_2186368_total_2186356_1085	EC:2.7.1.130
CP002689.1_from_13_to_2186368_total_2186356_1092	EC:2.8.4.4
CP002689.1_from_13_to_2186368_total_2186356_1096	EC:2.7.6.5
CP002689.1_from_13_to_2186368_total_2186356_1097	None
CP002689.1_from_13_to_2186368_total_2186356_1104	EC:2.5.1.6
CP002689.1_from_13_to_2186368_total_2186356_1107	EC:2.7.1.11
CP002689.1_from_13_to_2186368_total_2186356_1109	EC:2.5.1.75
CP002689.1_from_13_to_2186368_total_2186356_1111	EC:3.5.4.16
CP002689.1_from_13_to_2186368_total_2186356_1113	EC:5.3.1.1
CP002689.1_from_13_to_2186368_total_2186356_1116	EC:3.4.21.53
CP002689.1_from_13_to_2186368_total_2186356_1121	EC:5.6.2.2
CP002689.1_from_13_to_2186368_total_2186356_1125	EC:1.3.5.1;EC:1.3.5.4
CP002689.1_from_13_to_2186368_total_2186356_1126	EC:1.3.99.1
CP002689.1_from_13_to_2186368_total_2186356_1132	EC:2.1.1.33
CP002689.1_from_13_to_2186368_total_2186356_1141	EC:5.4.99.1
CP002689.1_from_13_to_2186368_total_2186356_1143	EC:5.4.99.1
CP002689.1_from_13_to_2186368_total_2186356_1144	EC:4.3.1.2
CP002689.1_from_13_to_2186368_total_2186356_1147	EC:2.4.2.29
CP002689.1_from_13_to_2186368_total_2186356_1150	EC:1.4.1.13
CP002689.1_from_13_to_2186368_total_2186356_1151	EC:1.18.1.2
CP002689.1_from_13_to_2186368_total_2186356_1155	EC:4.1.2.13
CP002689.1_from_13_to_2186368_total_2186356_1160	EC:6.1.1.18
CP002689.1_from_13_to_2186368_total_2186356_1162	EC:1.1.1.103
CP002689.1_from_13_to_2186368_total_2186356_1168	None
CP002689.1_from_13_to_2186368_total_2186356_1173	EC:3.5.99.6
CP002689.1_from_13_to_2186368_total_2186356_1176	EC:1.4.1.16
CP002689.1_from_13_to_2186368_total_2186356_1178	EC:2.3.1.181
CP002689.1_from_13_to_2186368_total_2186356_1179	EC:1.3.1.98
CP002689.1_from_13_to_2186368_total_2186356_1181	EC:3.6.4.12
CP002689.1_from_13_to_2186368_total_2186356_1185	EC:3.6.3.14
CP002689.1_from_13_to_2186368_total_2186356_1186	EC:3.6.3.14
CP002689.1_from_13_to_2186368_total_2186356_1197	None
CP002689.1_from_13_to_2186368_total_2186356_1198	EC:3.1.3.71
CP002689.1_from_13_to_2186368_total_2186356_1200	EC:2.1.2.10
CP002689.1_from_13_to_2186368_total_2186356_1203	EC:1.2.1.11
CP002689.1_from_13_to_2186368_total_2186356_1209	EC:1.17.4.1
CP002689.1_from_13_to_2186368_total_2186356_1216	EC:5.3.1.6
CP002689.1_from_13_to_2186368_total_2186356_1223	EC:3.1.3.5
CP002689.1_from_13_to_2186368_total_2186356_1224	EC:3.1.11.6
CP002689.1_from_13_to_2186368_total_2186356_1225	EC:3.6.4.12
CP002689.1_from_13_to_2186368_total_2186356_1229	EC:7.3.2.1
CP002689.1_from_13_to_2186368_total_2186356_1252	EC:2.7.4.8
CP002689.1_from_13_to_2186368_total_2186356_1262	EC:3.2.2.9
CP002689.1_from_13_to_2186368_total_2186356_1266	EC:6.3.2.8
CP002689.1_from_13_to_2186368_total_2186356_1267	EC:2.4.1.227
CP002689.1_from_13_to_2186368_total_2186356_1275	EC:4.3.3.7
CP002689.1_from_13_to_2186368_total_2186356_1277	EC:2.6.1.52
CP002689.1_from_13_to_2186368_total_2186356_1278	EC:1.1.1.290;EC:1.1.1.95
CP002689.1_from_13_to_2186368_total_2186356_1280	EC:6.1.1.3
CP002689.1_from_13_to_2186368_total_2186356_1285	EC:6.1.1.22
CP002689.1_from_13_to_2186368_total_2186356_1286	EC:5.4.99.12
CP002689.1_from_13_to_2186368_total_2186356_1287	EC:5.6.2.1
CP002689.1_from_13_to_2186368_total_2186356_1289	EC:1.2.7.3
CP002689.1_from_13_to_2186368_total_2186356_1290	EC:1.2.7.1;EC:1.2.7.7
CP002689.1_from_13_to_2186368_total_2186356_1295	EC:3.4.11.4
CP002689.1_from_13_to_2186368_total_2186356_1298	EC:1.7.1.13
CP002689.1_from_13_to_2186368_total_2186356_1300	EC:5.4.2.2
CP002689.1_from_13_to_2186368_total_2186356_1302	EC:2.7.2.3
CP002689.1_from_13_to_2186368_total_2186356_1304	None
CP002689.1_from_13_to_2186368_total_2186356_1305	None
CP002689.1_from_13_to_2186368_total_2186356_1307	EC:3.2.2.27
CP002689.1_from_13_to_2186368_total_2186356_1309	None
CP002689.1_from_13_to_2186368_total_2186356_1311	EC:2.7.4.1
CP002689.1_from_13_to_2186368_total_2186356_1312	EC:1.1.1.22
CP002689.1_from_13_to_2186368_total_2186356_1313	EC:2.3.1.180
CP002689.1_from_13_to_2186368_total_2186356_1316	None
CP002689.1_from_13_to_2186368_total_2186356_1317	EC:3.6.4.12
CP002689.1_from_13_to_2186368_total_2186356_1318	EC:4.3.1.3
CP002689.1_from_13_to_2186368_total_2186356_1319	EC:3.5.4.9
CP002689.1_from_13_to_2186368_total_2186356_1320	EC:3.5.2.7
CP002689.1_from_13_to_2186368_total_2186356_1322	EC:2.1.2.5
CP002689.1_from_13_to_2186368_total_2186356_1323	EC:5.1.1.1
CP002689.1_from_13_to_2186368_total_2186356_1330	EC:1.1.1.169
CP002689.1_from_13_to_2186368_total_2186356_1332	EC:5.4.2.11
CP002689.1_from_13_to_2186368_total_2186356_1345	None
CP002689.1_from_13_to_2186368_total_2186356_1351	None
CP002689.1_from_13_to_2186368_total_2186356_1352	EC:3.6.3.25
CP002689.1_from_13_to_2186368_total_2186356_1370	EC:1.17.4.2
CP002689.1_from_13_to_2186368_total_2186356_1371	EC:6.3.4.3
CP002689.1_from_13_to_2186368_total_2186356_1377	EC:5.4.99.18
CP002689.1_from_13_to_2186368_total_2186356_1379	EC:3.6.1.23
CP002689.1_from_13_to_2186368_total_2186356_1383	EC:2.7.1.26;EC:2.7.7.2
CP002689.1_from_13_to_2186368_total_2186356_1387	EC:2.1.2.9
CP002689.1_from_13_to_2186368_total_2186356_1388	None
CP002689.1_from_13_to_2186368_total_2186356_1395	EC:4.99.1.1
CP002689.1_from_13_to_2186368_total_2186356_1408	EC:6.3.4.15
CP002689.1_from_13_to_2186368_total_2186356_1410	EC:3.6.1.66
CP002689.1_from_13_to_2186368_total_2186356_1414	None
CP002689.1_from_13_to_2186368_total_2186356_1424	EC:3.4.24.64
CP002689.1_from_13_to_2186368_total_2186356_1425	EC:2.3.1.51
CP002689.1_from_13_to_2186368_total_2186356_1426	EC:3.1.3.48
CP002689.1_from_13_to_2186368_total_2186356_1432	EC:1.1.1.40
CP002689.1_from_13_to_2186368_total_2186356_1442	EC:2.1.1.198
CP002689.1_from_13_to_2186368_total_2186356_1449	EC:1.1.1.267
CP002689.1_from_13_to_2186368_total_2186356_1451	EC:2.5.1.7
CP002689.1_from_13_to_2186368_total_2186356_1453	EC:5.3.1.9
CP002689.1_from_13_to_2186368_total_2186356_1454	EC:1.1.1.94
CP002689.1_from_13_to_2186368_total_2186356_1455	EC:6.1.1.6
CP002689.1_from_13_to_2186368_total_2186356_1460	EC:2.1.3.2
CP002689.1_from_13_to_2186368_total_2186356_1464	EC:2.7.7.3
CP002689.1_from_13_to_2186368_total_2186356_1465	EC:6.3.2.10
CP002689.1_from_13_to_2186368_total_2186356_1477	EC:3.1.3.3
CP002689.1_from_13_to_2186368_total_2186356_1479	EC:1.8.4.11;EC:1.8.4.12
CP002689.1_from_13_to_2186368_total_2186356_1517	EC:1.16.3.2
CP002689.1_from_13_to_2186368_total_2186356_1527	EC:6.3.4.4
CP002689.1_from_13_to_2186368_total_2186356_1534	EC:3.4.19.3
CP002689.1_from_13_to_2186368_total_2186356_1552	EC:6.3.2.1
CP002689.1_from_13_to_2186368_total_2186356_1553	None
CP002689.1_from_13_to_2186368_total_2186356_1556	EC:2.3.1.234
CP002689.1_from_13_to_2186368_total_2186356_1560	EC:3.5.4.25;EC:4.1.99.12
CP002689.1_from_13_to_2186368_total_2186356_1567	EC:1.4.3.5
CP002689.1_from_13_to_2186368_total_2186356_1571	None
CP002689.1_from_13_to_2186368_total_2186356_1572	EC:2.1.1.45
CP002689.1_from_13_to_2186368_total_2186356_1575	EC:2.6.1.85
CP002689.1_from_13_to_2186368_total_2186356_1576	None
CP002689.1_from_13_to_2186368_total_2186356_1586	EC:2.7.1.33
CP002689.1_from_13_to_2186368_total_2186356_1598	EC:3.6.1.27
CP002689.1_from_13_to_2186368_total_2186356_1599	EC:5.4.99.25
CP002689.1_from_13_to_2186368_total_2186356_1600	EC:2.4.99.17
CP002689.1_from_13_to_2186368_total_2186356_1601	EC:2.7.6.3
CP002689.1_from_13_to_2186368_total_2186356_1611	EC:1.1.1.157
CP002689.1_from_13_to_2186368_total_2186356_1612	EC:3.1.26.11
CP002689.1_from_13_to_2186368_total_2186356_1614	EC:2.8.1.8
CP002689.1_from_13_to_2186368_total_2186356_1615	EC:3.4.14.12;EC:3.4.14.5
CP002689.1_from_13_to_2186368_total_2186356_1617	EC:5.1.1.3
CP002689.1_from_13_to_2186368_total_2186356_1618	None
CP002689.1_from_13_to_2186368_total_2186356_1623	EC:2.4.2.3
CP002689.1_from_13_to_2186368_total_2186356_1636	EC:4.3.99.3
CP002689.1_from_13_to_2186368_total_2186356_1638	EC:5.1.3.13
CP002689.1_from_13_to_2186368_total_2186356_1639	EC:4.2.1.46
CP002689.1_from_13_to_2186368_total_2186356_1650	EC:3.5.4.5
CP002689.1_from_13_to_2186368_total_2186356_1654	EC:1.1.1.100
CP002689.1_from_13_to_2186368_total_2186356_1658	EC:2.1.1.182
CP002689.1_from_13_to_2186368_total_2186356_1659	EC:3.1.3.1
CP002689.1_from_13_to_2186368_total_2186356_1662	EC:2.4.1.129
CP002689.1_from_13_to_2186368_total_2186356_1663	EC:3.1.3.11
CP002689.1_from_13_to_2186368_total_2186356_1671	EC:2.7.2.1
CP002689.1_from_13_to_2186368_total_2186356_1672	EC:2.3.1.8
CP002689.1_from_13_to_2186368_total_2186356_1674	EC:6.2.1.3
CP002689.1_from_13_to_2186368_total_2186356_1675	EC:1.1.1.290
CP002689.1_from_13_to_2186368_total_2186356_1676	EC:2.3.1.29
CP002689.1_from_13_to_2186368_total_2186356_1679	EC:2.1.2.1
CP002689.1_from_13_to_2186368_total_2186356_1680	EC:4.2.1.2
CP015238.2_from_7143_to_13909_total_6767_6	EC:6.3.4.19
CP015238.2_from_7143_to_13909_total_6767_7	EC:2.4.2.8
CP015238.2_from_36185_to_48872_total_12688_4	EC:6.3.4.13
CP015238.2_from_71975_to_76403_total_4429_3	EC:2.7.7.6
CP015238.2_from_148912_to_153888_total_4977_2	EC:7.1.2.2
CP015238.2_from_170519_to_173609_total_3091_1	EC:4.4.1.13
CP015238.2_from_198384_to_201564_total_3181_3	EC:2.4.2.29
CP015238.2_from_201604_to_204427_total_2824_3	EC:3.5.4.33
CP015238.2_from_210584_to_212942_total_2359_4	EC:2.7.7.9
CP015238.2_from_216285_to_218843_total_2559_2	EC:1.17.99.6
CP015238.2_from_218871_to_222998_total_4128_1	EC:3.6.1.23
CP015238.2_from_224413_to_244924_total_20512_4	EC:3.1.26.5
CP015238.2_from_224413_to_244924_total_20512_8	EC:5.1.3.9
CP015238.2_from_224413_to_244924_total_20512_13	EC:4.1.3.3
CP015238.2_from_256848_to_263212_total_6365_3	EC:3.6.1.27
CP015238.2_from_286552_to_289838_total_3287_3	EC:2.7.7.18
CP015238.2_from_317538_to_321509_total_3972_1	EC:6.3.2.8
CP015238.2_from_323761_to_327662_total_3902_5	EC:5.1.1.3
CP015238.2_from_332103_to_333483_total_1381_2	EC:2.1.1.207
CP015238.2_from_333510_to_343080_total_9571_7	EC:3.6.1.1
CP015238.2_from_347557_to_352823_total_5267_1	EC:2.4.2.9
CP015238.2_from_347557_to_352823_total_5267_3	EC:3.4.21.92
CP015238.2_from_352870_to_354069_total_1200_1	EC:2.1.1.198
CP015238.2_from_378365_to_386819_total_8455_3	EC:2.3.1.157;EC:2.7.7.23
CP015238.2_from_386825_to_401933_total_15109_3	EC:5.2.1.8
CP015238.2_from_386825_to_401933_total_15109_8	EC:2.7.4.22
CP015238.2_from_386825_to_401933_total_15109_11	EC:1.8.4.11
CP015238.2_from_386825_to_401933_total_15109_14	EC:4.2.1.53
CP015238.2_from_433074_to_436847_total_3774_1	EC:3.1.13.1
CP015238.2_from_436889_to_438895_total_2007_1	EC:3.4.19.3
CP015238.2_from_446245_to_450058_total_3814_1	EC:6.1.1.3
CP015238.2_from_458558_to_460266_total_1709_1	EC:3.1.26.3
CP015238.2_from_496759_to_500114_total_3356_3	EC:2.5.1.145
CP015238.2_from_530260_to_539564_total_9305_5	EC:3.2.1.179
CP015238.2_from_563075_to_568021_total_4947_5	None
CP015238.2_from_568029_to_570239_total_2211_1	EC:5.6.2.2;EC:5.99.1.3
CP015238.2_from_570493_to_573466_total_2974_3	EC:4.2.1.11
CP015238.2_from_606692_to_607941_total_1250_1	EC:2.5.1.7
CP015238.2_from_620285_to_626877_total_6593_1	EC:3.6.4.12
CP015238.2_from_644021_to_650927_total_6907_5	EC:2.7.4.25
CP015238.2_from_650935_to_654501_total_3567_2	EC:4.2.1.10
CP015238.2_from_650935_to_654501_total_3567_3	EC:4.2.3.5
CP015238.2_from_654557_to_663491_total_8935_5	EC:2.8.1.4
CP015238.2_from_663621_to_665556_total_1936_2	EC:3.4.23.36
CP015238.2_from_665607_to_667372_total_1766_1	EC:2.4.2.9
CP015238.2_from_667397_to_670687_total_3291_2	EC:6.3.5.5
CP015238.2_from_684311_to_687039_total_2729_3	EC:2.1.1.228
CP015238.2_from_688204_to_691171_total_2968_2	EC:1.1.1.169
CP015238.2_from_691872_to_695364_total_3493_2	None
CP015238.2_from_691872_to_695364_total_3493_3	EC:3.2.1.17
CP015238.2_from_700020_to_712946_total_12927_11	EC:5.3.3.2
CP015238.2_from_712953_to_713984_total_1032_1	None
CP015238.2_from_721488_to_727318_total_5831_2	EC:5.3.1.6
CP015238.2_from_721488_to_727318_total_5831_3	EC:5.4.2.7
CP015238.2_from_721488_to_727318_total_5831_6	EC:2.4.2.1
CP015238.2_from_730494_to_733510_total_3017_1	EC:2.4.2.10
CP015238.2_from_733553_to_736493_total_2941_3	EC:3.2.2.27
CP015238.2_from_736539_to_738391_total_1853_2	EC:2.3.1.275
CP015238.2_from_739436_to_742928_total_3493_3	EC:5.6.2.2
CP015238.2_from_760438_to_763187_total_2750_3	EC:3.1.26.11
CP015238.2_from_765783_to_767874_total_2092_1	EC:2.4.2.7
CP015238.2_from_790313_to_800292_total_9980_4	EC:4.2.2.1
CP015238.2_from_804043_to_809733_total_5691_5	EC:3.6.5.n1
CP015238.2_from_839793_to_843312_total_3520_5	EC:3.4.16.4
CP015238.2_from_845604_to_848272_total_2669_2	EC:3.5.4.16
CP015238.2_from_845604_to_848272_total_2669_3	EC:2.5.1.15
CP015238.2_from_845604_to_848272_total_2669_4	EC:4.1.2.25
CP015238.2_from_848304_to_852983_total_4680_2	EC:7.6.2.11
CP015238.2_from_866151_to_869208_total_3058_3	EC:2.7.6.1
CP015238.2_from_878376_to_879717_total_1342_1	EC:2.4.2.22
CP015238.2_from_879757_to_883978_total_4222_4	EC:2.7.1.21
CP015238.2_from_891896_to_898010_total_6115_1	EC:1.6.99.3
CP015238.2_from_891896_to_898010_total_6115_2	EC:1.1.1.27
CP015238.2_from_898023_to_903599_total_5577_8	EC:3.1.26.4
CP015238.2_from_906366_to_908011_total_1646_2	EC:2.1.1.74
CP015238.2_from_915495_to_922369_total_6875_7	EC:2.7.7.61
CP015238.2_from_941326_to_944185_total_2860_1	EC:6.3.4.3
CP015238.2_from_941326_to_944185_total_2860_2	EC:6.3.1.20
CP015238.2_from_993954_to_999634_total_5681_6	EC:2.6.1.16
CP015238.2_from_1001148_to_1003303_total_2156_2	EC:2.7.1.11
CP015238.2_from_1021191_to_1026909_total_5719_3	EC:2.4.1.19
CP015238.2_from_1062911_to_1065467_total_2557_2	EC:2.7.1.71
CP015238.2_from_1086266_to_1089108_total_2843_2	EC:2.7.3.9
CP015238.2_from_1090165_to_1101300_total_11136_10	EC:6.1.1.7
CP015238.2_from_1101362_to_1110046_total_8685_8	EC:2.4.99.17
CP015238.2_from_1123561_to_1133230_total_9670_4	EC:6.3.2.4
CP015238.2_from_1123561_to_1133230_total_9670_10	EC:5.4.2.11
CP015238.2_from_1143842_to_1144445_total_604_2	EC:3.1.11.6
CP015238.2_from_1144597_to_1150830_total_6234_3	EC:5.4.2.2;EC:5.4.2.8
CP015238.2_from_1153441_to_1158596_total_5156_4	EC:6.1.1.5
CP015238.2_from_1173576_to_1182542_total_8967_3	EC:2.1.1.192
CP015238.2_from_1173576_to_1182542_total_8967_7	EC:2.7.7.3
CP015238.2_from_1187178_to_1191227_total_4050_1	EC:3.5.3.6
CP015238.2_from_1200621_to_1204367_total_3747_2	EC:6.1.1.9
CP015238.2_from_1210036_to_1212256_total_2221_2	EC:1.1.1.25
CP015238.2_from_1221913_to_1223770_total_1858_2	EC:2.7.1.85
CP015238.2_from_1248780_to_1251948_total_3169_3	EC:5.2.1.8
CP015238.2_from_1252119_to_1258922_total_6804_4	EC:3.1.3.16
CP015238.2_from_1252119_to_1258922_total_6804_6	EC:2.1.2.9
CP015238.2_from_1258925_to_1261784_total_2860_2	EC:2.7.7.6
CP015238.2_from_1270543_to_1275995_total_5453_6	EC:3.1.22.4
CP015238.2_from_1282482_to_1290218_total_7737_7	EC:2.7.8.13
CP015238.2_from_1290221_to_1300065_total_9845_5	EC:1.2.1.41
CP015238.2_from_1290221_to_1300065_total_9845_10	EC:2.2.1.1
CP015238.2_from_1300068_to_1303300_total_3233_1	EC:2.2.1.2
CP015238.2_from_1304145_to_1306896_total_2752_2	EC:1.1.3.21
CP015238.2_from_1306955_to_1314207_total_7253_4	EC:6.1.1.14
CP015238.2_from_1314250_to_1323754_total_9505_2	EC:3.5.1.25
CP015238.2_from_1314250_to_1323754_total_9505_10	EC:4.1.2.40
CP015238.2_from_1323949_to_1328701_total_4753_1	EC:5.3.1.26
CP015238.2_from_1333608_to_1340609_total_7002_7	EC:2.1.1.33
CP015238.2_from_1346086_to_1349250_total_3165_3	EC:2.7.1.191
CP015238.2_from_1349261_to_1352085_total_2825_2	EC:2.7.1.69
CP015238.2_from_1352140_to_1355148_total_3009_2	EC:2.1.3.15
CP015238.2_from_1355321_to_1359357_total_4037_2	EC:4.2.1.59
CP015238.2_from_1375973_to_1378072_total_2100_1	EC:3.5.1.19
CP015238.2_from_1403273_to_1409558_total_6286_5	EC:2.7.1.4
CP015238.2_from_1432186_to_1435561_total_3376_4	EC:3.1.26.4
CP015238.2_from_1454846_to_1463651_total_8806_2	EC:4.1.2.4
CP015238.2_from_1454846_to_1463651_total_8806_7	EC:2.3.1.234
CP015238.2_from_1471273_to_1474652_total_3380_4	EC:4.1.2.13
CP015238.2_from_1506957_to_1510309_total_3353_4	EC:4.1.2.40
CP015238.2_from_1511321_to_1514715_total_3395_2	EC:5.3.1.26
CP015238.2_from_1514748_to_1524707_total_9960_12	EC:6.1.1.16
CP015238.2_from_1524774_to_1530194_total_5421_3	EC:2.2.1.2
CP015238.2_from_1534357_to_1537773_total_3417_3	EC:3.5.1.88
CP015238.2_from_1537781_to_1542190_total_4410_1	EC:2.7.7.7
CP015238.2_from_1550968_to_1555619_total_4652_1	None
CP015238.2_from_1550968_to_1555619_total_4652_2	EC:3.2.1.70
CP015238.2_from_1557237_to_1560378_total_3142_1	EC:3.1.1.96
CP015238.2_from_1557237_to_1560378_total_3142_2	EC:2.7.6.5
CP015238.2_from_1603067_to_1606658_total_3592_5	EC:5.2.1.8
CP015238.2_from_1674317_to_1678933_total_4617_5	EC:3.6.4.12
CP015238.2_from_1732889_to_1735319_total_2431_1	EC:2.8.1.13
CP015238.2_from_1749570_to_1754549_total_4980_3	EC:1.1.1.205
CP015238.2_from_1749570_to_1754549_total_4980_4	EC:6.1.1.2
CP015238.2_from_1755358_to_1757999_total_2642_2	EC:3.6.1.3
CP002029.1_from_133890_to_134747_total_858_2	EC:2.1.1.177
CP002029.1_from_172209_to_172956_total_748_1	EC:1.15.1.1
CP002029.1_from_215776_to_216724_total_949_2	EC:2.7.2.8
CP002029.1_from_236728_to_238338_total_1611_3	EC:4.6.1.17
CP002029.1_from_255689_to_257140_total_1452_2	EC:2.3.1.129
CP002029.1_from_270795_to_272092_total_1298_1	EC:2.4.1.182
CP002029.1_from_275739_to_276515_total_777_1	EC:4.1.1.11
CP002029.1_from_305031_to_306083_total_1053_2	EC:2.7.4.6
CP002029.1_from_327772_to_329536_total_1765_4	EC:2.3.1.275
CP002029.1_from_352892_to_353687_total_796_1	EC:2.5.1.78
