sequence_ID	prediction
CP013019.1_from_3_to_4351861_total_4351859_2048	EC:2.1.1.176
CP013019.1_from_3_to_4351861_total_4351859_2050	EC:2.1.2.9
CP013019.1_from_3_to_4351861_total_4351859_2051	EC:3.5.1.88
CP013019.1_from_3_to_4351861_total_4351859_2053	EC:4.1.1.36;EC:6.3.2.5
CP013019.1_from_3_to_4351861_total_4351859_2054	EC:2.7.7.6
CP013019.1_from_3_to_4351861_total_4351859_2058	EC:2.6.1.83
CP013019.1_from_3_to_4351861_total_4351859_2059	EC:3.6.1.3
CP013019.1_from_3_to_4351861_total_4351859_2060	EC:1.1.1.94
CP013019.1_from_3_to_4351861_total_4351859_2067	EC:7.3.2.1
CP013019.1_from_3_to_4351861_total_4351859_2072	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_2095	EC:6.1.1.7
CP013019.1_from_3_to_4351861_total_4351859_2101	EC:2.8.1.7
CP013019.1_from_3_to_4351861_total_4351859_2103	EC:1.4.1.13
CP013019.1_from_3_to_4351861_total_4351859_2104	EC:1.4.7.1
CP013019.1_from_3_to_4351861_total_4351859_2105	EC:3.6.4.12
CP013019.1_from_3_to_4351861_total_4351859_2109	EC:2.4.1.1
CP013019.1_from_3_to_4351861_total_4351859_2111	EC:4.3.1.1
CP013019.1_from_3_to_4351861_total_4351859_2115	EC:3.1.11.2
CP013019.1_from_3_to_4351861_total_4351859_2120	EC:2.7.7.27
CP013019.1_from_3_to_4351861_total_4351859_2122	EC:2.4.1.21
CP013019.1_from_3_to_4351861_total_4351859_2123	EC:3.4.21.89
CP013019.1_from_3_to_4351861_total_4351859_2126	EC:3.5.1.81
CP013019.1_from_3_to_4351861_total_4351859_2130	EC:7.6.2.11
CP013019.1_from_3_to_4351861_total_4351859_2133	EC:1.11.1.1
CP013019.1_from_3_to_4351861_total_4351859_2134	EC:3.1.3.18;EC:3.1.3.5
CP013019.1_from_3_to_4351861_total_4351859_2145	EC:1.5.1.3
CP013019.1_from_3_to_4351861_total_4351859_2146	EC:3.6.1.7
CP013019.1_from_3_to_4351861_total_4351859_2159	EC:3.6.4.12
CP013019.1_from_3_to_4351861_total_4351859_2160	EC:3.6.4.12
CP013019.1_from_3_to_4351861_total_4351859_2161	EC:2.1.2.1
CP013019.1_from_3_to_4351861_total_4351859_2164	EC:6.1.1.12
CP013019.1_from_3_to_4351861_total_4351859_2165	EC:6.1.1.21
CP013019.1_from_3_to_4351861_total_4351859_2169	EC:2.4.2.7
CP013019.1_from_3_to_4351861_total_4351859_2177	EC:2.4.2.29
CP013019.1_from_3_to_4351861_total_4351859_2178	EC:2.4.99.17
CP013019.1_from_3_to_4351861_total_4351859_2179	EC:3.6.4.12
CP013019.1_from_3_to_4351861_total_4351859_2180	EC:3.6.4.12
CP013019.1_from_3_to_4351861_total_4351859_2197	EC:1.5.1.2
CP013019.1_from_3_to_4351861_total_4351859_2216	EC:1.1.1.85
CP013019.1_from_3_to_4351861_total_4351859_2217	EC:4.2.1.33
CP013019.1_from_3_to_4351861_total_4351859_2218	EC:4.2.1.33
CP013019.1_from_3_to_4351861_total_4351859_2221	EC:2.2.1.6
CP013019.1_from_3_to_4351861_total_4351859_2224	EC:1.1.1.1;EC:1.1.1.202
CP013019.1_from_3_to_4351861_total_4351859_2226	EC:2.5.1.17
CP013019.1_from_3_to_4351861_total_4351859_2229	EC:4.2.1.28
CP013019.1_from_3_to_4351861_total_4351859_2230	EC:4.2.1.28
CP013019.1_from_3_to_4351861_total_4351859_2231	EC:4.2.1.30
CP013019.1_from_3_to_4351861_total_4351859_2233	None
CP013019.1_from_3_to_4351861_total_4351859_2237	EC:2.1.1.217;EC:5.3.1.6
CP013019.1_from_3_to_4351861_total_4351859_2243	EC:2.7.9.1
CP013019.1_from_3_to_4351861_total_4351859_2248	EC:3.5.4.5
CP013019.1_from_3_to_4351861_total_4351859_2258	EC:2.1.1.193
CP013019.1_from_3_to_4351861_total_4351859_2266	EC:3.6.5.n1
CP013019.1_from_3_to_4351861_total_4351859_2269	EC:3.4.24.78
CP013019.1_from_3_to_4351861_total_4351859_2271	EC:2.7.7.7
CP013019.1_from_3_to_4351861_total_4351859_2274	None
CP013019.1_from_3_to_4351861_total_4351859_2278	EC:3.4.16.4
CP013019.1_from_3_to_4351861_total_4351859_2282	EC:2.7.7.18
CP013019.1_from_3_to_4351861_total_4351859_2298	EC:3.2.1.17
CP013019.1_from_3_to_4351861_total_4351859_2332	EC:5.4.99.12
CP013019.1_from_3_to_4351861_total_4351859_2335	EC:1.18.6.1
CP013019.1_from_3_to_4351861_total_4351859_2339	EC:3.1.4.52
CP013019.1_from_3_to_4351861_total_4351859_2412	EC:2.7.1.24
CP013019.1_from_3_to_4351861_total_4351859_2413	EC:2.7.7.7
CP013019.1_from_3_to_4351861_total_4351859_2421	EC:6.3.4.13
CP013019.1_from_3_to_4351861_total_4351859_2422	EC:2.1.2.3;EC:3.5.4.10
CP013019.1_from_3_to_4351861_total_4351859_2423	EC:2.1.2.2
CP013019.1_from_3_to_4351861_total_4351859_2424	EC:6.3.3.1
CP013019.1_from_3_to_4351861_total_4351859_2425	EC:2.4.2.14
CP013019.1_from_3_to_4351861_total_4351859_2426	EC:6.3.2.6
CP013019.1_from_3_to_4351861_total_4351859_2427	EC:5.4.99.18
CP013019.1_from_3_to_4351861_total_4351859_2428	EC:6.3.5.3
CP013019.1_from_3_to_4351861_total_4351859_2431	EC:3.6.3.3
CP013019.1_from_3_to_4351861_total_4351859_2434	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_2444	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_2457	EC:2.1.1.13
CP013019.1_from_3_to_4351861_total_4351859_2458	EC:3.1.3.3
CP013019.1_from_3_to_4351861_total_4351859_2459	EC:1.1.1.38
CP013019.1_from_3_to_4351861_total_4351859_2471	EC:3.5.1.1
CP013019.1_from_3_to_4351861_total_4351859_2477	EC:1.12.98.3;EC:1.6.5.11
CP013019.1_from_3_to_4351861_total_4351859_2480	EC:1.6.5.11
CP013019.1_from_3_to_4351861_total_4351859_2482	None
CP013019.1_from_3_to_4351861_total_4351859_2483	EC:1.6.5.11
CP013019.1_from_3_to_4351861_total_4351859_2484	EC:1.6.5.11
CP013019.1_from_3_to_4351861_total_4351859_2485	EC:7.1.1.-
CP013019.1_from_3_to_4351861_total_4351859_2487	EC:7.1.1.-
CP013019.1_from_3_to_4351861_total_4351859_2488	EC:2.5.1.10;EC:2.5.1.29;EC:2.5.1.90
CP013019.1_from_3_to_4351861_total_4351859_2492	EC:4.2.1.113
CP013019.1_from_3_to_4351861_total_4351859_2493	EC:6.2.1.26
CP013019.1_from_3_to_4351861_total_4351859_2494	EC:4.1.3.36
CP013019.1_from_3_to_4351861_total_4351859_2495	EC:4.2.99.20
CP013019.1_from_3_to_4351861_total_4351859_2499	EC:2.2.1.9
CP013019.1_from_3_to_4351861_total_4351859_2500	EC:5.4.4.2
CP013019.1_from_3_to_4351861_total_4351859_2502	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_2507	EC:2.1.1.163
CP013019.1_from_3_to_4351861_total_4351859_2567	EC:6.3.3.2
CP013019.1_from_3_to_4351861_total_4351859_2576	EC:3.5.3.1
CP013019.1_from_3_to_4351861_total_4351859_2577	EC:3.6.4.12
CP013019.1_from_3_to_4351861_total_4351859_2578	EC:1.1.1.133
CP013019.1_from_3_to_4351861_total_4351859_2579	EC:6.3.4.15
CP013019.1_from_3_to_4351861_total_4351859_2582	EC:2.5.1.48
CP013019.1_from_3_to_4351861_total_4351859_2583	EC:2.5.1.48
CP013019.1_from_3_to_4351861_total_4351859_2584	EC:4.3.1.19
CP013019.1_from_3_to_4351861_total_4351859_2590	EC:3.1.12.1
CP013019.1_from_3_to_4351861_total_4351859_2598	None
CP013019.1_from_3_to_4351861_total_4351859_2606	EC:1.1.1.100;EC:1.1.1.47
CP013019.1_from_3_to_4351861_total_4351859_2610	EC:2.1.1.33
CP013019.1_from_3_to_4351861_total_4351859_2622	EC:3.4.21.53
CP013019.1_from_3_to_4351861_total_4351859_2623	EC:3.4.21.53
CP013019.1_from_3_to_4351861_total_4351859_2625	EC:3.4.21.92
CP013019.1_from_3_to_4351861_total_4351859_2626	EC:5.2.1.8
CP013019.1_from_3_to_4351861_total_4351859_2629	EC:6.3.5.5
CP013019.1_from_3_to_4351861_total_4351859_2630	EC:6.3.5.5
CP013019.1_from_3_to_4351861_total_4351859_2632	EC:2.4.2.10
CP013019.1_from_3_to_4351861_total_4351859_2635	EC:4.1.1.23
CP013019.1_from_3_to_4351861_total_4351859_2636	EC:3.5.2.3
CP013019.1_from_3_to_4351861_total_4351859_2638	EC:2.1.3.2
CP013019.1_from_3_to_4351861_total_4351859_2640	EC:2.4.2.22
CP013019.1_from_3_to_4351861_total_4351859_2645	EC:2.3.1.31
CP013019.1_from_3_to_4351861_total_4351859_2647	EC:1.1.1.127
CP013019.1_from_3_to_4351861_total_4351859_2648	EC:1.1.1.130
CP013019.1_from_3_to_4351861_total_4351859_2652	EC:4.2.1.8
CP013019.1_from_3_to_4351861_total_4351859_2671	EC:1.6.99.3
CP013019.1_from_3_to_4351861_total_4351859_2710	EC:1.1.1.27
CP013019.1_from_3_to_4351861_total_4351859_2712	EC:2.7.1.40
CP013019.1_from_3_to_4351861_total_4351859_2713	EC:2.7.1.11
CP013019.1_from_3_to_4351861_total_4351859_2714	EC:2.7.7.7
CP013019.1_from_3_to_4351861_total_4351859_2720	EC:1.1.1.169
CP013019.1_from_3_to_4351861_total_4351859_2721	EC:1.3.1.98
CP013019.1_from_3_to_4351861_total_4351859_2730	EC:3.4.21.102
CP013019.1_from_3_to_4351861_total_4351859_2738	EC:5.1.1.1
CP013019.1_from_3_to_4351861_total_4351859_2740	EC:4.2.1.136;EC:5.1.99.6
CP013019.1_from_3_to_4351861_total_4351859_2741	EC:2.7.8.7
CP013019.1_from_3_to_4351861_total_4351859_2749	EC:5.3.1.6
CP013019.1_from_3_to_4351861_total_4351859_2753	EC:1.1.1.6
CP013019.1_from_3_to_4351861_total_4351859_2761	EC:3.1.13.1
CP013019.1_from_3_to_4351861_total_4351859_2763	EC:4.2.1.11
CP013019.1_from_3_to_4351861_total_4351859_2764	EC:5.4.2.12
CP013019.1_from_3_to_4351861_total_4351859_2765	EC:5.3.1.1
CP013019.1_from_3_to_4351861_total_4351859_2766	EC:2.7.2.3
CP013019.1_from_3_to_4351861_total_4351859_2767	EC:1.2.1.12
CP013019.1_from_3_to_4351861_total_4351859_2771	EC:2.1.1.207
CP013019.1_from_3_to_4351861_total_4351859_2777	EC:3.1.4.52
CP013019.1_from_3_to_4351861_total_4351859_2782	EC:3.1.4.52
CP013019.1_from_3_to_4351861_total_4351859_2794	EC:2.1.1.72
CP013019.1_from_3_to_4351861_total_4351859_2795	EC:3.1.21.3
CP013019.1_from_3_to_4351861_total_4351859_2796	EC:6.3.5.2
CP013019.1_from_3_to_4351861_total_4351859_2797	EC:1.1.1.205
CP013019.1_from_3_to_4351861_total_4351859_2803	EC:1.4.1.13
CP013019.1_from_3_to_4351861_total_4351859_2804	None
CP013019.1_from_3_to_4351861_total_4351859_2805	EC:1.1.1.157
CP013019.1_from_3_to_4351861_total_4351859_2808	EC:1.3.8.1
CP013019.1_from_3_to_4351861_total_4351859_2809	EC:4.2.1.17
CP013019.1_from_3_to_4351861_total_4351859_2813	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_2817	EC:2.3.1.234
CP013019.1_from_3_to_4351861_total_4351859_2822	EC:2.7.1.69
CP013019.1_from_3_to_4351861_total_4351859_2825	EC:1.1.1.140
CP013019.1_from_3_to_4351861_total_4351859_2826	EC:5.3.1.9
CP013019.1_from_3_to_4351861_total_4351859_2827	EC:1.1.1.17
CP013019.1_from_3_to_4351861_total_4351859_2829	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_2830	EC:2.7.1.197
CP013019.1_from_3_to_4351861_total_4351859_2838	EC:2.6.1.16
CP013019.1_from_3_to_4351861_total_4351859_2845	EC:2.7.1.191;EC:2.7.1.69
CP013019.1_from_3_to_4351861_total_4351859_2847	EC:1.1.1.140
CP013019.1_from_3_to_4351861_total_4351859_2865	EC:2.7.7.7
CP013019.1_from_3_to_4351861_total_4351859_2866	EC:5.4.2.11
CP013019.1_from_3_to_4351861_total_4351859_2876	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_2879	None
CP013019.1_from_3_to_4351861_total_4351859_2884	EC:2.2.1.6
CP013019.1_from_3_to_4351861_total_4351859_2885	EC:2.2.1.6
CP013019.1_from_3_to_4351861_total_4351859_2892	EC:1.6.99.1
CP013019.1_from_3_to_4351861_total_4351859_2899	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_2908	EC:2.7.1.31
CP013019.1_from_3_to_4351861_total_4351859_2910	EC:2.4.2.1;EC:2.4.2.15;EC:2.4.2.2;EC:2.4.2.3;EC:2.4.2.4
CP013019.1_from_3_to_4351861_total_4351859_2911	EC:3.2.2.n1
CP013019.1_from_3_to_4351861_total_4351859_2928	EC:3.2.1.26
CP013019.1_from_3_to_4351861_total_4351859_2929	EC:2.7.1.69
CP013019.1_from_3_to_4351861_total_4351859_2932	EC:2.7.1.17;EC:2.7.1.53
CP013019.1_from_3_to_4351861_total_4351859_2937	EC:4.3.1.7
CP013019.1_from_3_to_4351861_total_4351859_2938	EC:4.3.1.7
CP013019.1_from_3_to_4351861_total_4351859_2961	EC:2.3.2.6
CP013019.1_from_3_to_4351861_total_4351859_2976	EC:2.7.7.7
CP013019.1_from_3_to_4351861_total_4351859_2982	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_2992	None
CP013019.1_from_3_to_4351861_total_4351859_2997	EC:2.7.1.50
CP013019.1_from_3_to_4351861_total_4351859_3032	EC:3.1.21.4
CP013019.1_from_3_to_4351861_total_4351859_3038	EC:2.7.11.1
CP013019.1_from_3_to_4351861_total_4351859_3043	EC:3.6.4.12
CP013019.1_from_3_to_4351861_total_4351859_3064	EC:1.1.1.154;EC:1.1.1.37
CP013019.1_from_3_to_4351861_total_4351859_3067	EC:4.2.3.1
CP013019.1_from_3_to_4351861_total_4351859_3074	EC:3.2.1.86
CP013019.1_from_3_to_4351861_total_4351859_3089	EC:5.4.3.4
CP013019.1_from_3_to_4351861_total_4351859_3090	EC:5.4.3.4
CP013019.1_from_3_to_4351861_total_4351859_3093	EC:5.4.3.2
CP013019.1_from_3_to_4351861_total_4351859_3094	EC:1.4.1.11
CP013019.1_from_3_to_4351861_total_4351859_3096	EC:4.3.1.14
CP013019.1_from_3_to_4351861_total_4351859_3100	None
CP013019.1_from_3_to_4351861_total_4351859_3109	EC:3.2.1.10
CP013019.1_from_3_to_4351861_total_4351859_3111	EC:2.4.1.329
CP013019.1_from_3_to_4351861_total_4351859_3114	None
CP013019.1_from_3_to_4351861_total_4351859_3126	EC:3.2.1.177
CP013019.1_from_3_to_4351861_total_4351859_3127	EC:2.7.1.11
CP013019.1_from_3_to_4351861_total_4351859_3129	EC:3.2.1.10
CP013019.1_from_3_to_4351861_total_4351859_3134	EC:2.7.1.2
CP013019.1_from_3_to_4351861_total_4351859_3136	EC:3.2.1.10
CP013019.1_from_3_to_4351861_total_4351859_3143	EC:3.2.1.122
CP013019.1_from_3_to_4351861_total_4351859_3145	EC:2.7.1.69
CP013019.1_from_3_to_4351861_total_4351859_3149	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_3156	EC:5.3.1.6
CP013019.1_from_3_to_4351861_total_4351859_3159	EC:1.11.1.1
CP013019.1_from_3_to_4351861_total_4351859_3168	EC:2.1.2.11
CP013019.1_from_3_to_4351861_total_4351859_3169	EC:6.3.2.1
CP013019.1_from_3_to_4351861_total_4351859_3170	EC:4.1.1.11
CP013019.1_from_3_to_4351861_total_4351859_3173	EC:4.2.1.51
CP013019.1_from_3_to_4351861_total_4351859_3176	EC:7.2.2.8
CP013019.1_from_3_to_4351861_total_4351859_3179	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_3187	EC:1.11.2.4
CP013019.1_from_3_to_4351861_total_4351859_3202	EC:3.1.3.5
CP013019.1_from_3_to_4351861_total_4351859_3203	EC:2.5.1.47
CP013019.1_from_3_to_4351861_total_4351859_3206	EC:3.6.1.31
CP013019.1_from_3_to_4351861_total_4351859_3207	EC:3.5.4.19
CP013019.1_from_3_to_4351861_total_4351859_3208	EC:4.3.2.10
CP013019.1_from_3_to_4351861_total_4351859_3209	EC:2.6.1.9
CP013019.1_from_3_to_4351861_total_4351859_3210	EC:5.3.1.16
CP013019.1_from_3_to_4351861_total_4351859_3211	EC:3.5.1.2;EC:4.3.2.10
CP013019.1_from_3_to_4351861_total_4351859_3212	EC:4.2.1.19
CP013019.1_from_3_to_4351861_total_4351859_3214	EC:2.4.2.17
CP013019.1_from_3_to_4351861_total_4351859_3217	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_3237	EC:2.7.2.4
CP013019.1_from_3_to_4351861_total_4351859_3238	EC:4.1.1.50
CP013019.1_from_3_to_4351861_total_4351859_3239	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_3243	EC:3.6.4.13
CP013019.1_from_3_to_4351861_total_4351859_3245	EC:3.6.4.13
CP013019.1_from_3_to_4351861_total_4351859_3253	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_3258	EC:3.5.4.2
CP013019.1_from_3_to_4351861_total_4351859_3270	EC:2.7.8.26
CP013019.1_from_3_to_4351861_total_4351859_3271	EC:2.7.1.156;EC:2.7.7.62
CP013019.1_from_3_to_4351861_total_4351859_3272	EC:2.4.2.21
CP013019.1_from_3_to_4351861_total_4351859_3279	EC:2.5.1.3
CP013019.1_from_3_to_4351861_total_4351859_3280	EC:4.1.99.19
CP013019.1_from_3_to_4351861_total_4351859_3281	EC:2.8.1.10
CP013019.1_from_3_to_4351861_total_4351859_3283	EC:4.1.99.17
CP013019.1_from_3_to_4351861_total_4351859_3291	EC:2.5.1.6
CP013019.1_from_3_to_4351861_total_4351859_3297	None
CP013019.1_from_3_to_4351861_total_4351859_3298	EC:1.18.6.1
CP013019.1_from_3_to_4351861_total_4351859_3300	EC:1.18.6.1
CP013019.1_from_3_to_4351861_total_4351859_3306	EC:1.1.1.6
CP013019.1_from_3_to_4351861_total_4351859_3307	EC:2.6.1.9
CP013019.1_from_3_to_4351861_total_4351859_3311	EC:2.5.1.49
CP013019.1_from_3_to_4351861_total_4351859_3314	EC:2.5.1.47
CP013019.1_from_3_to_4351861_total_4351859_3326	EC:3.6.3.4
CP013019.1_from_3_to_4351861_total_4351859_3327	EC:2.5.1.47
CP013019.1_from_3_to_4351861_total_4351859_3328	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_3334	None
CP013019.1_from_3_to_4351861_total_4351859_3341	EC:1.12.7.2
CP013019.1_from_3_to_4351861_total_4351859_3360	EC:1.7.2.3;EC:1.8.5.3
CP013019.1_from_3_to_4351861_total_4351859_3361	EC:3.4.21.53
CP013019.1_from_3_to_4351861_total_4351859_3367	EC:3.2.1.26
CP013019.1_from_3_to_4351861_total_4351859_3379	EC:1.12.98.3
CP013019.1_from_3_to_4351861_total_4351859_3381	EC:1.2.7.4
CP013019.1_from_3_to_4351861_total_4351859_3382	EC:1.12.1.3
CP013019.1_from_3_to_4351861_total_4351859_3392	EC:2.5.1.-
CP013019.1_from_3_to_4351861_total_4351859_3395	EC:2.1.1.224
CP013019.1_from_3_to_4351861_total_4351859_3452	EC:2.3.1.266
CP013019.1_from_3_to_4351861_total_4351859_3457	None
CP013019.1_from_3_to_4351861_total_4351859_3458	EC:5.4.3.8
CP013019.1_from_3_to_4351861_total_4351859_3459	EC:2.1.1.107
CP013019.1_from_3_to_4351861_total_4351859_3460	EC:2.5.1.61
CP013019.1_from_3_to_4351861_total_4351859_3461	EC:1.2.1.70
CP013019.1_from_3_to_4351861_total_4351859_3462	EC:2.7.7.4
CP013019.1_from_3_to_4351861_total_4351859_3463	EC:2.7.7.4
CP013019.1_from_3_to_4351861_total_4351859_3468	EC:1.8.99.2
CP013019.1_from_3_to_4351861_total_4351859_3470	EC:2.5.1.48
CP013019.1_from_3_to_4351861_total_4351859_3471	EC:1.8.7.1
CP013019.1_from_3_to_4351861_total_4351859_3476	EC:1.3.1.76
CP013019.1_from_3_to_4351861_total_4351859_3488	EC:3.6.4.12
CP013019.1_from_3_to_4351861_total_4351859_3489	EC:2.5.1.6
CP013019.1_from_3_to_4351861_total_4351859_3499	EC:2.5.1.7
CP013019.1_from_3_to_4351861_total_4351859_3510	EC:2.3.1.9
CP013019.1_from_3_to_4351861_total_4351859_3518	EC:1.1.1.261
CP013019.1_from_3_to_4351861_total_4351859_3521	EC:2.2.1.1
CP013019.1_from_3_to_4351861_total_4351859_3528	EC:1.7.99.1
CP013019.1_from_3_to_4351861_total_4351859_3531	EC:2.7.7.13;EC:2.7.7.22
CP013019.1_from_3_to_4351861_total_4351859_3538	EC:2.3.1.31
CP013019.1_from_3_to_4351861_total_4351859_3540	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_3543	EC:5.3.1.9
CP013019.1_from_3_to_4351861_total_4351859_3544	EC:5.4.2.10
CP013019.1_from_3_to_4351861_total_4351859_3548	EC:2.3.1.19;EC:2.3.1.8
CP013019.1_from_3_to_4351861_total_4351859_3551	EC:2.7.7.85
CP013019.1_from_3_to_4351861_total_4351859_3563	EC:2.7.1.191
CP013019.1_from_3_to_4351861_total_4351859_3565	EC:2.7.1.69
CP013019.1_from_3_to_4351861_total_4351859_3567	EC:1.8.4.12
CP013019.1_from_3_to_4351861_total_4351859_3568	EC:2.7.3.9
CP013019.1_from_3_to_4351861_total_4351859_3573	EC:4.2.1.2
CP013019.1_from_3_to_4351861_total_4351859_3574	EC:4.2.1.2
CP013019.1_from_3_to_4351861_total_4351859_3575	EC:3.5.1.28
CP013019.1_from_3_to_4351861_total_4351859_3580	EC:5.4.99.12
CP013019.1_from_3_to_4351861_total_4351859_3585	EC:2.7.7.6
CP013019.1_from_3_to_4351861_total_4351859_3592	EC:3.4.11.18
CP013019.1_from_3_to_4351861_total_4351859_3593	EC:2.7.4.3
CP013019.1_from_3_to_4351861_total_4351859_3622	EC:2.7.7.6
CP013019.1_from_3_to_4351861_total_4351859_3633	EC:2.1.1.148
CP013019.1_from_3_to_4351861_total_4351859_3635	EC:6.1.1.16
CP013019.1_from_3_to_4351861_total_4351859_3636	EC:2.7.7.60
CP013019.1_from_3_to_4351861_total_4351859_3640	EC:2.7.7.85
CP013019.1_from_3_to_4351861_total_4351859_3643	EC:2.7.14.1
CP013019.1_from_3_to_4351861_total_4351859_3649	EC:6.3.2.9
CP013019.1_from_3_to_4351861_total_4351859_3650	EC:6.1.1.14
CP013019.1_from_3_to_4351861_total_4351859_3651	EC:6.1.1.6
CP013019.1_from_3_to_4351861_total_4351859_3654	EC:2.7.1.33
CP013019.1_from_3_to_4351861_total_4351859_3655	EC:6.3.4.3
CP013019.1_from_3_to_4351861_total_4351859_3657	EC:2.4.2.8
CP013019.1_from_3_to_4351861_total_4351859_3658	EC:6.3.4.19
CP013019.1_from_3_to_4351861_total_4351859_3659	EC:3.1.3.16
CP013019.1_from_3_to_4351861_total_4351859_3669	EC:5.2.1.8
CP013019.1_from_3_to_4351861_total_4351859_3671	EC:3.1.1.29
CP013019.1_from_3_to_4351861_total_4351859_3672	EC:3.4.21.107
CP013019.1_from_3_to_4351861_total_4351859_3673	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_3676	EC:2.3.1.157;EC:2.7.7.23
CP013019.1_from_3_to_4351861_total_4351859_3679	EC:6.3.2.8
CP013019.1_from_3_to_4351861_total_4351859_3706	EC:1.12.7.2
CP013019.1_from_3_to_4351861_total_4351859_3711	EC:3.1.3.71
CP013019.1_from_3_to_4351861_total_4351859_3721	EC:5.2.1.8
CP013019.1_from_3_to_4351861_total_4351859_3722	EC:5.1.1.3
CP013019.1_from_3_to_4351861_total_4351859_3723	EC:6.3.1.2
CP013019.1_from_3_to_4351861_total_4351859_3724	EC:1.5.1.2
CP013019.1_from_3_to_4351861_total_4351859_3725	EC:2.7.2.11
CP013019.1_from_3_to_4351861_total_4351859_3726	EC:1.2.1.41
CP013019.1_from_3_to_4351861_total_4351859_3728	EC:6.1.1.22
CP013019.1_from_3_to_4351861_total_4351859_3729	EC:6.3.5.4
CP013019.1_from_3_to_4351861_total_4351859_3731	EC:1.11.1.15
CP013019.1_from_3_to_4351861_total_4351859_3739	EC:1.18.6.1
CP013019.1_from_3_to_4351861_total_4351859_3740	EC:1.18.6.1
CP013019.1_from_3_to_4351861_total_4351859_3741	EC:1.18.6.1
CP013019.1_from_3_to_4351861_total_4351859_3743	EC:1.18.6.1
CP013019.1_from_3_to_4351861_total_4351859_3746	EC:3.6.3.32
CP013019.1_from_3_to_4351861_total_4351859_3748	EC:4.2.1.10
CP013019.1_from_3_to_4351861_total_4351859_3749	EC:2.7.1.71
CP013019.1_from_3_to_4351861_total_4351859_3750	EC:1.1.1.25
CP013019.1_from_3_to_4351861_total_4351859_3751	EC:4.2.1.51
CP013019.1_from_3_to_4351861_total_4351859_3752	EC:4.2.3.5
CP013019.1_from_3_to_4351861_total_4351859_3753	EC:2.5.1.19
CP013019.1_from_3_to_4351861_total_4351859_3754	EC:4.2.3.4
CP013019.1_from_3_to_4351861_total_4351859_3755	EC:1.3.1.12;EC:1.3.1.43
CP013019.1_from_3_to_4351861_total_4351859_3756	EC:2.5.1.54
CP013019.1_from_3_to_4351861_total_4351859_3757	EC:1.1.1.6
CP013019.1_from_3_to_4351861_total_4351859_3759	EC:2.8.1.7
CP013019.1_from_3_to_4351861_total_4351859_3801	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_3816	None
CP013019.1_from_3_to_4351861_total_4351859_3821	EC:1.18.6.1
CP013019.1_from_3_to_4351861_total_4351859_3826	EC:1.1.1.1;EC:1.1.1.192;EC:1.1.1.61
CP013019.1_from_3_to_4351861_total_4351859_3827	None
CP013019.1_from_3_to_4351861_total_4351859_3828	EC:2.6.1.19
CP013019.1_from_3_to_4351861_total_4351859_3830	EC:1.2.1.11
CP013019.1_from_3_to_4351861_total_4351859_3832	EC:2.7.13.3
CP013019.1_from_3_to_4351861_total_4351859_3839	EC:2.7.1.69
CP013019.1_from_3_to_4351861_total_4351859_3842	EC:3.5.2.9
CP013019.1_from_3_to_4351861_total_4351859_3845	EC:2.1.1.177
CP013019.1_from_3_to_4351861_total_4351859_3851	EC:2.5.1.7
CP013019.1_from_3_to_4351861_total_4351859_3854	EC:2.6.1.42
CP013019.1_from_3_to_4351861_total_4351859_3859	EC:3.1.26.11
CP013019.1_from_3_to_4351861_total_4351859_3860	EC:1.16.3.2
CP013019.1_from_3_to_4351861_total_4351859_3878	EC:5.6.2.1
CP013019.1_from_3_to_4351861_total_4351859_3879	EC:2.1.3.15
CP013019.1_from_3_to_4351861_total_4351859_3880	EC:2.1.3.15
CP013019.1_from_3_to_4351861_total_4351859_3881	EC:6.3.4.14;EC:6.4.1.2
CP013019.1_from_3_to_4351861_total_4351859_3882	EC:4.2.1.59
CP013019.1_from_3_to_4351861_total_4351859_3884	EC:2.3.1.179
CP013019.1_from_3_to_4351861_total_4351859_3885	EC:1.1.1.100
