sequence_ID	prediction
CP012187.1_from_25_to_2770404_total_2770380_2229	EC:3.5.4.4
CP012187.1_from_25_to_2770404_total_2770380_2268	EC:2.7.1.69
CP012187.1_from_25_to_2770404_total_2770380_2269	EC:2.3.1.234
CP012187.1_from_25_to_2770404_total_2770380_2270	EC:2.3.1.267
CP012187.1_from_25_to_2770404_total_2770380_2276	EC:2.1.1.198
CP012187.1_from_25_to_2770404_total_2770380_2278	EC:2.7.7.7
CP012187.1_from_25_to_2770404_total_2770380_2280	EC:2.7.4.9
CP012187.1_from_25_to_2770404_total_2770380_2285	EC:2.7.7.7
CP012187.1_from_25_to_2770404_total_2770380_2292	EC:3.4.16.4
CP012187.1_from_25_to_2770404_total_2770380_2293	EC:5.2.1.8
CP012187.1_from_25_to_2770404_total_2770380_2337	None
CP012187.1_from_25_to_2770404_total_2770380_2377	EC:7.2.2.14
CP012187.1_from_25_to_2770404_total_2770380_2383	EC:1.17.4.2
CP012187.1_from_25_to_2770404_total_2770380_2405	EC:6.1.1.16
CP012187.1_from_25_to_2770404_total_2770380_2410	EC:6.1.1.17
CP012187.1_from_25_to_2770404_total_2770380_2412	EC:5.3.1.6
CP012187.1_from_25_to_2770404_total_2770380_2419	EC:3.6.1.3;EC:3.6.3.25
CP012187.1_from_25_to_2770404_total_2770380_2431	EC:2.7.9.1
CP012187.1_from_25_to_2770404_total_2770380_2437	None
CP012187.1_from_25_to_2770404_total_2770380_2444	EC:2.7.2.11
CP012187.1_from_25_to_2770404_total_2770380_2534	EC:3.6.3.6;EC:3.6.3.8
CP012187.1_from_25_to_2770404_total_2770380_2536	EC:7.3.2.2
CP012187.1_from_25_to_2770404_total_2770380_2563	EC:2.7.4.3
CP012187.1_from_25_to_2770404_total_2770380_2598	EC:2.7.7.6
CP012187.1_from_25_to_2770404_total_2770380_2599	EC:2.7.7.6
CP012187.1_from_25_to_2770404_total_2770380_2629	EC:1.1.1.27
CP012187.1_from_25_to_2770404_total_2770380_2640	EC:5.1.1.1
CP012187.1_from_25_to_2770404_total_2770380_2641	EC:2.7.8.7
CP012187.1_from_25_to_2770404_total_2770380_2652	EC:6.3.4.2
CP012187.1_from_25_to_2770404_total_2770380_2669	EC:3.6.3.27;EC:7.3.2.1
CP012187.1_from_25_to_2770404_total_2770380_2683	None
CP012187.1_from_25_to_2770404_total_2770380_2696	EC:3.6.1.11
CP012187.1_from_25_to_2770404_total_2770380_2708	None
CP012187.1_from_25_to_2770404_total_2770380_2750	EC:5.3.1.6
CP012187.1_from_25_to_2770404_total_2770380_2758	EC:6.3.4.21
CP012187.1_from_25_to_2770404_total_2770380_2774	EC:2.7.1.69
CP012187.1_from_25_to_2770404_total_2770380_2788	EC:2.1.1.177
CP012187.1_from_25_to_2770404_total_2770380_2808	EC:6.3.4.5
CP012187.1_from_25_to_2770404_total_2770380_2809	EC:4.3.2.1
CP012187.1_from_25_to_2770404_total_2770380_2876	EC:1.1.1.17
CP012187.1_from_25_to_2770404_total_2770380_2879	EC:2.7.1.197
CP012187.1_from_25_to_2770404_total_2770380_2880	EC:3.5.99.6
CP012187.1_from_25_to_2770404_total_2770380_2894	EC:1.1.1.6
CP012187.1_from_25_to_2770404_total_2770380_2903	EC:3.1.26.5
CP012188.1_from_21_to_73303_total_73283_33	EC:1.16.1.1
CP012188.1_from_21_to_73303_total_73283_38	EC:2.7.1.207
CP012188.1_from_21_to_73303_total_73283_39	EC:3.2.1.85
CP012189.1_from_74_to_47710_total_47637_6	EC:2.3.1.30
CP012189.1_from_74_to_47710_total_47637_7	EC:2.5.1.48
CP012189.1_from_74_to_47710_total_47637_63	None
CP012191.1_from_50_to_31420_total_31371_26	EC:1.1.1.29;EC:1.1.1.290
CP014907.1_from_7_to_20549_total_20543_2	EC:2.7.7.7
CP014907.1_from_7_to_20549_total_20543_3	EC:3.5.4.33
CP014907.1_from_7_to_20549_total_20543_6	EC:1.17.4.1
CP014907.1_from_7_to_20549_total_20543_11	EC:2.3.2.3
CP014907.1_from_7_to_20549_total_20543_23	EC:6.1.1.16
CP014907.1_from_20562_to_24120_total_3559_1	EC:6.1.1.17
CP014907.1_from_20562_to_24120_total_3559_3	EC:3.6.1.23
CP014907.1_from_24210_to_41335_total_17126_1	EC:5.3.1.6
CP014907.1_from_24210_to_41335_total_17126_3	EC:5.4.2.11
CP014907.1_from_24210_to_41335_total_17126_7	EC:6.3.1.5
CP014907.1_from_24210_to_41335_total_17126_8	EC:6.3.4.21
CP014907.1_from_24210_to_41335_total_17126_11	EC:6.3.1.2
CP014907.1_from_41338_to_56597_total_15260_5	EC:6.1.1.6
CP014907.1_from_41338_to_56597_total_15260_9	EC:2.4.2.8
CP014907.1_from_41338_to_56597_total_15260_10	EC:6.3.4.19
CP014907.1_from_56637_to_67484_total_10848_4	EC:5.1.1.1
CP014907.1_from_56637_to_67484_total_10848_6	EC:6.3.2.10
CP014907.1_from_56637_to_67484_total_10848_12	EC:2.5.1.7
CP014907.1_from_67502_to_104223_total_36722_1	EC:6.3.4.2
CP014907.1_from_67502_to_104223_total_36722_6	EC:2.7.6.1
CP014907.1_from_67502_to_104223_total_36722_7	EC:2.3.1.157;EC:2.7.7.23
CP014907.1_from_67502_to_104223_total_36722_12	EC:2.1.1.182
CP014907.1_from_67502_to_104223_total_36722_13	EC:3.1.26.8
CP014907.1_from_67502_to_104223_total_36722_15	EC:6.1.1.10
CP014907.1_from_67502_to_104223_total_36722_19	EC:1.1.1.88
CP014907.1_from_67502_to_104223_total_36722_22	EC:3.6.4.12
CP014907.1_from_104232_to_182155_total_77924_25	EC:7.3.2.1
CP014907.1_from_104232_to_182155_total_77924_26	EC:7.3.2.1
CP014907.1_from_104232_to_182155_total_77924_65	EC:2.7.1.15
CP014907.1_from_104232_to_182155_total_77924_80	EC:2.7.1.17
CP014907.1_from_104232_to_182155_total_77924_83	EC:2.7.1.30
CP014907.1_from_104232_to_182155_total_77924_86	EC:6.1.1.1
CP014907.1_from_196964_to_241571_total_44608_1	EC:1.18.1.2
CP014907.1_from_196964_to_241571_total_44608_20	EC:4.2.1.20
CP014907.1_from_196964_to_241571_total_44608_21	EC:4.2.1.20
CP014907.1_from_196964_to_241571_total_44608_22	EC:5.3.1.24
CP014907.1_from_196964_to_241571_total_44608_23	EC:4.1.1.48
CP014907.1_from_196964_to_241571_total_44608_24	EC:2.4.2.18
CP014907.1_from_196964_to_241571_total_44608_36	EC:2.7.1.71
CP014907.1_from_196964_to_241571_total_44608_38	EC:2.5.1.19
CP014907.1_from_196964_to_241571_total_44608_40	EC:4.2.3.5
CP014907.1_from_196964_to_241571_total_44608_44	EC:3.2.2.n1
CP014907.1_from_281319_to_320726_total_39408_10	EC:2.1.1.177
CP014907.1_from_281319_to_320726_total_39408_15	EC:2.7.13.3
CP014907.1_from_281319_to_320726_total_39408_21	EC:1.7.1.7
CP014907.1_from_281319_to_320726_total_39408_22	EC:3.6.4.12
CP014907.1_from_281319_to_320726_total_39408_28	EC:5.6.2.2
CP014907.1_from_281319_to_320726_total_39408_29	EC:5.6.2.2
CP014907.1_from_281319_to_320726_total_39408_35	EC:3.1.26.5
CP014907.1_from_320733_to_337908_total_17176_6	EC:6.2.1.22
CP014907.1_from_320733_to_337908_total_17176_8	EC:4.1.3.34;EC:4.1.3.6
CP014907.1_from_320733_to_337908_total_17176_9	EC:2.8.3.10;EC:4.1.3.6
CP014907.1_from_320733_to_337908_total_17176_11	EC:2.4.2.52
CP014907.1_from_320733_to_337908_total_17176_17	EC:3.4.21.89
CP014907.1_from_337915_to_388224_total_50310_16	EC:1.11.1.6
CP014907.1_from_337915_to_388224_total_50310_33	EC:4.1.99.12
CP014907.1_from_337915_to_388224_total_50310_40	None
CP014907.1_from_337915_to_388224_total_50310_41	EC:3.6.4.12
CP014907.1_from_388230_to_433116_total_44887_29	EC:2.2.1.9
CP014907.1_from_388230_to_433116_total_44887_36	EC:2.7.4.1
CP014907.1_from_433208_to_441971_total_8764_2	EC:4.3.2.1
CP014907.1_from_446588_to_481329_total_34742_29	EC:5.1.1.7
CP014907.1_from_446588_to_481329_total_34742_30	EC:2.7.2.4
CP014907.1_from_446588_to_481329_total_34742_31	EC:4.1.1.20
CP014907.1_from_446588_to_481329_total_34742_32	EC:2.3.1.89
CP014907.1_from_446588_to_481329_total_34742_33	EC:3.5.1.47
CP014907.1_from_446588_to_481329_total_34742_34	EC:4.3.3.7
CP014907.1_from_446588_to_481329_total_34742_35	EC:1.17.1.8
CP014907.1_from_446588_to_481329_total_34742_36	EC:1.2.1.11
CP014907.1_from_446588_to_481329_total_34742_40	EC:1.16.3.1
CP014907.1_from_481408_to_527399_total_45992_12	EC:1.1.1.44
CP014907.1_from_481408_to_527399_total_45992_13	EC:1.1.1.49
CP014907.1_from_481408_to_527399_total_45992_41	EC:1.1.1.169
CP014907.1_from_527406_to_555527_total_28122_1	EC:6.2.1.26
CP014907.1_from_527406_to_555527_total_28122_2	EC:4.1.3.36
CP014907.1_from_527406_to_555527_total_28122_21	EC:6.3.5.2
CP014907.1_from_527406_to_555527_total_28122_22	EC:1.1.1.205
CP014907.1_from_555535_to_568470_total_12936_1	EC:6.1.1.21
CP014907.1_from_571979_to_590019_total_18041_8	EC:5.4.99.9
CP014907.1_from_590057_to_614716_total_24660_12	EC:2.5.1.3
CP014907.1_from_590057_to_614716_total_24660_13	EC:2.7.1.50
CP014907.1_from_590057_to_614716_total_24660_15	EC:1.5.1.2
CP014907.1_from_590057_to_614716_total_24660_19	EC:5.1.3.2
CP014907.1_from_614720_to_652067_total_37348_5	EC:4.1.1.23
CP014907.1_from_614720_to_652067_total_37348_6	EC:2.4.2.10
CP014907.1_from_614720_to_652067_total_37348_13	EC:6.3.4.4
CP014907.1_from_614720_to_652067_total_37348_19	EC:1.1.5.12
CP014907.1_from_614720_to_652067_total_37348_21	EC:4.2.1.59
CP014907.1_from_614720_to_652067_total_37348_22	EC:2.3.1.180
CP014907.1_from_614720_to_652067_total_37348_24	EC:2.3.1.39
CP014907.1_from_614720_to_652067_total_37348_26	EC:2.3.1.179
CP014907.1_from_614720_to_652067_total_37348_30	EC:2.1.3.15
CP014907.1_from_614720_to_652067_total_37348_32	EC:1.3.1.9
CP014907.1_from_614720_to_652067_total_37348_41	EC:3.1.26.4
CP014907.1_from_658866_to_700984_total_42119_8	EC:3.6.4.12
CP014907.1_from_658866_to_700984_total_42119_23	EC:2.1.2.1
CP014907.1_from_658866_to_700984_total_42119_24	EC:3.4.11.4
CP014907.1_from_706905_to_737820_total_30916_7	EC:3.5.1.2
CP014907.1_from_706905_to_737820_total_30916_12	EC:1.5.1.20
CP014907.1_from_706905_to_737820_total_30916_20	EC:3.6.4.12
CP014907.1_from_706905_to_737820_total_30916_21	EC:2.7.1.33
CP014907.1_from_737827_to_748149_total_10323_9	EC:6.1.1.11
CP014907.1_from_749622_to_837116_total_87495_3	EC:5.4.99.18
CP014907.1_from_749622_to_837116_total_87495_5	EC:6.3.4.18
CP014907.1_from_749622_to_837116_total_87495_6	EC:6.3.2.6
CP014907.1_from_749622_to_837116_total_87495_8	EC:3.5.1.2;EC:6.3.5.3
CP014907.1_from_749622_to_837116_total_87495_9	EC:6.3.5.3
CP014907.1_from_749622_to_837116_total_87495_11	EC:2.4.2.14
CP014907.1_from_749622_to_837116_total_87495_12	EC:6.3.3.1
CP014907.1_from_749622_to_837116_total_87495_13	EC:2.1.2.2
CP014907.1_from_749622_to_837116_total_87495_14	EC:2.1.2.3;EC:3.5.4.10
CP014907.1_from_749622_to_837116_total_87495_15	EC:6.3.4.13
CP014907.1_from_749622_to_837116_total_87495_16	EC:6.3.4.3
CP014907.1_from_749622_to_837116_total_87495_17	EC:4.3.2.2
CP014907.1_from_749622_to_837116_total_87495_18	EC:3.4.14.11
CP014907.1_from_749622_to_837116_total_87495_20	EC:1.1.1.27
CP014907.1_from_749622_to_837116_total_87495_23	EC:2.7.7.6
CP014907.1_from_749622_to_837116_total_87495_24	EC:2.7.7.6
CP014907.1_from_749622_to_837116_total_87495_25	EC:2.4.2.22
CP014907.1_from_749622_to_837116_total_87495_53	EC:2.7.4.3
CP014907.1_from_749622_to_837116_total_87495_62	EC:5.4.99.12
CP014907.1_from_749622_to_837116_total_87495_71	EC:3.6.4.12
CP014907.1_from_749622_to_837116_total_87495_72	EC:6.5.1.2
CP014907.1_from_749622_to_837116_total_87495_75	EC:6.3.5.7
CP014907.1_from_837167_to_877142_total_39976_8	EC:2.3.2.3
CP014907.1_from_837167_to_877142_total_39976_26	EC:2.7.1.23
CP014907.1_from_837167_to_877142_total_39976_30	EC:2.1.1.207
CP014907.1_from_837167_to_877142_total_39976_34	EC:2.1.1.199
CP014907.1_from_837167_to_877142_total_39976_37	EC:2.7.8.13
CP014907.1_from_837167_to_877142_total_39976_38	EC:6.3.2.9
CP014907.1_from_837167_to_877142_total_39976_39	EC:2.4.1.227
CP014907.1_from_877165_to_885008_total_7844_6	EC:6.1.1.5
CP014907.1_from_877165_to_885008_total_7844_10	EC:3.2.2.9
CP014907.1_from_885038_to_916105_total_31068_3	EC:2.8.1.13
CP014907.1_from_885038_to_916105_total_31068_6	EC:3.6.4.12
CP014907.1_from_885038_to_916105_total_31068_12	EC:3.5.1.88
CP014907.1_from_885038_to_916105_total_31068_19	EC:2.7.7.3
CP014907.1_from_934847_to_1033098_total_98252_23	EC:5.2.1.8
CP014907.1_from_934847_to_1033098_total_98252_30	EC:3.1.26.11
CP014907.1_from_934847_to_1033098_total_98252_33	EC:2.4.2.7
CP014907.1_from_934847_to_1033098_total_98252_49	EC:2.5.1.6
CP014907.1_from_934847_to_1033098_total_98252_54	EC:4.2.1.136
CP014907.1_from_934847_to_1033098_total_98252_58	EC:6.3.5.5
CP014907.1_from_934847_to_1033098_total_98252_59	EC:6.3.5.5
CP014907.1_from_934847_to_1033098_total_98252_66	EC:3.4.21.88
CP014907.1_from_934847_to_1033098_total_98252_74	EC:2.7.4.22
CP014907.1_from_934847_to_1033098_total_98252_78	EC:2.7.7.41
CP014907.1_from_934847_to_1033098_total_98252_80	EC:6.1.1.15
CP014907.1_from_934847_to_1033098_total_98252_81	EC:2.7.7.7
CP014907.1_from_934847_to_1033098_total_98252_88	EC:5.4.99.25
CP014907.1_from_934847_to_1033098_total_98252_89	EC:2.7.1.26;EC:2.7.7.2
CP014907.1_from_934847_to_1033098_total_98252_95	EC:3.6.5.n1
CP014907.1_from_1033103_to_1055936_total_22834_3	EC:3.1.1.96
CP014907.1_from_1033103_to_1055936_total_22834_7	EC:6.1.1.12
CP014907.1_from_1033103_to_1055936_total_22834_10	EC:3.1.21.2
CP014907.1_from_1033103_to_1055936_total_22834_11	EC:2.7.11.32;EC:2.7.4.27
CP014907.1_from_1033103_to_1055936_total_22834_19	EC:6.1.1.14
CP014907.1_from_1033103_to_1055936_total_22834_20	EC:6.1.1.14
CP014907.1_from_1059068_to_1095382_total_36315_2	EC:2.7.1.40
CP014907.1_from_1059068_to_1095382_total_36315_12	EC:2.7.4.25
CP014907.1_from_1059068_to_1095382_total_36315_17	EC:2.7.7.72
CP014907.1_from_1059068_to_1095382_total_36315_19	EC:2.1.1.45
CP014907.1_from_1059068_to_1095382_total_36315_23	EC:3.1.26.4
CP014907.1_from_1059068_to_1095382_total_36315_25	EC:5.6.2.1
CP014907.1_from_1059068_to_1095382_total_36315_28	EC:2.3.1.275
CP014907.1_from_1059068_to_1095382_total_36315_29	EC:5.6.2.2
CP014907.1_from_1059068_to_1095382_total_36315_30	EC:5.6.2.2
CP014907.1_from_1059068_to_1095382_total_36315_32	EC:1.8.4.12
CP014907.1_from_1059068_to_1095382_total_36315_33	EC:1.8.4.11
CP014907.1_from_1095392_to_1152158_total_56767_5	EC:6.3.2.4
CP014907.1_from_1095392_to_1152158_total_56767_7	EC:2.4.2.9
CP014907.1_from_1095392_to_1152158_total_56767_9	EC:3.4.23.36
CP014907.1_from_1095392_to_1152158_total_56767_16	EC:3.1.22.4
CP014907.1_from_1095392_to_1152158_total_56767_24	EC:5.3.3.2
CP014907.1_from_1095392_to_1152158_total_56767_26	EC:2.7.1.30
CP014907.1_from_1095392_to_1152158_total_56767_30	EC:2.1.1.228
CP014907.1_from_1095392_to_1152158_total_56767_38	EC:3.1.26.3
CP014907.1_from_1095392_to_1152158_total_56767_40	EC:2.3.1.274
CP014907.1_from_1095392_to_1152158_total_56767_41	EC:3.6.4.12
CP014907.1_from_1095392_to_1152158_total_56767_46	EC:5.1.3.1
CP014907.1_from_1095392_to_1152158_total_56767_48	EC:2.1.1.176
CP014907.1_from_1095392_to_1152158_total_56767_49	EC:2.1.2.9
CP014907.1_from_1095392_to_1152158_total_56767_51	EC:4.1.1.36;EC:6.3.2.5
CP014907.1_from_1095392_to_1152158_total_56767_52	EC:2.7.7.6
CP014907.1_from_1095392_to_1152158_total_56767_53	EC:2.7.4.8
CP014907.1_from_1152160_to_1175485_total_23326_4	EC:3.1.11.6
CP014907.1_from_1152160_to_1175485_total_23326_5	EC:3.1.11.6
CP014907.1_from_1152160_to_1175485_total_23326_6	EC:1.5.1.5;EC:3.5.4.9
CP014907.1_from_1152160_to_1175485_total_23326_14	EC:2.5.1.75
CP014907.1_from_1152160_to_1175485_total_23326_17	EC:2.7.1.2
CP014907.1_from_1152160_to_1175485_total_23326_20	EC:6.3.3.2
CP014907.1_from_1152160_to_1175485_total_23326_24	EC:2.7.1.48
CP014907.1_from_1152160_to_1175485_total_23326_25	EC:6.1.1.20
CP014907.1_from_1152160_to_1175485_total_23326_26	EC:6.1.1.20
CP014907.1_from_1152160_to_1175485_total_23326_30	EC:3.6.1.7
CP014907.1_from_1175731_to_1200975_total_25245_3	EC:6.3.2.2
CP014907.1_from_1175731_to_1200975_total_25245_10	EC:2.7.7.18
CP014907.1_from_1175731_to_1200975_total_25245_17	EC:6.1.1.3
CP014907.1_from_1175731_to_1200975_total_25245_22	EC:2.7.1.24
CP014907.1_from_1175731_to_1200975_total_25245_23	EC:3.2.2.23;EC:4.2.99.18
CP014907.1_from_1175731_to_1200975_total_25245_24	EC:2.7.7.7
CP014907.1_from_1175731_to_1200975_total_25245_25	EC:6.3.2.8
CP014907.1_from_1175731_to_1200975_total_25245_27	None
CP014907.1_from_1200997_to_1214662_total_13666_1	EC:2.1.1.33
CP014907.1_from_1200997_to_1214662_total_13666_5	EC:5.2.1.8
CP014907.1_from_1200997_to_1214662_total_13666_10	EC:6.1.1.19
CP014907.1_from_1217518_to_1250164_total_32647_2	EC:6.3.2.13;EC:6.3.2.7
CP014907.1_from_1217518_to_1250164_total_32647_22	EC:2.7.2.1
CP014907.1_from_1217518_to_1250164_total_32647_36	EC:3.6.1.66
CP014907.1_from_1217518_to_1250164_total_32647_37	EC:5.1.1.3
CP014907.1_from_1251320_to_1276767_total_25448_1	EC:6.1.1.7
CP014907.1_from_1251320_to_1276767_total_25448_2	EC:3.6.4.13
CP014907.1_from_1251320_to_1276767_total_25448_4	EC:2.7.7.7
CP014907.1_from_1251320_to_1276767_total_25448_6	EC:3.6.4.12
CP014907.1_from_1251320_to_1276767_total_25448_7	EC:3.6.4.12
CP014907.1_from_1276787_to_1302721_total_25935_2	EC:6.1.1.9
CP014907.1_from_1276787_to_1302721_total_25935_3	None
CP014907.1_from_1276787_to_1302721_total_25935_4	EC:2.8.1.4
CP014907.1_from_1276787_to_1302721_total_25935_14	EC:6.3.2.4
CP014907.1_from_1276787_to_1302721_total_25935_19	EC:2.5.1.7
CP014907.1_from_1276787_to_1302721_total_25935_22	EC:7.1.2.2
CP014907.1_from_1276787_to_1302721_total_25935_24	EC:7.1.2.2
CP014907.1_from_1302757_to_1345960_total_43204_2	EC:2.1.2.1
CP014907.1_from_1302757_to_1345960_total_43204_3	EC:2.7.7.87
CP014907.1_from_1302757_to_1345960_total_43204_4	EC:2.1.1.297
CP014907.1_from_1302757_to_1345960_total_43204_6	EC:2.7.1.21
CP014907.1_from_1302757_to_1345960_total_43204_22	EC:3.5.2.3
CP014907.1_from_1302757_to_1345960_total_43204_24	EC:2.1.3.2
CP014907.1_from_1302757_to_1345960_total_43204_26	EC:2.1.3.3
CP014907.1_from_1302757_to_1345960_total_43204_36	EC:5.3.1.9
CP014907.1_from_1346075_to_1367476_total_21402_4	EC:6.1.1.22
CP014907.1_from_1346075_to_1367476_total_21402_8	EC:2.6.1.16
CP014907.1_from_1346075_to_1367476_total_21402_13	EC:5.4.2.10
CP014907.1_from_1346075_to_1367476_total_21402_15	EC:2.7.7.85
CP014907.1_from_1346075_to_1367476_total_21402_17	EC:1.3.1.98
CP014907.1_from_1346075_to_1367476_total_21402_23	EC:3.2.2.27
CP014907.1_from_1367493_to_1373443_total_5951_6	EC:5.3.1.1
CP014907.1_from_1373631_to_1396424_total_22794_9	EC:1.8.1.9
CP014907.1_from_1373631_to_1396424_total_22794_10	EC:2.7.7.9
CP014907.1_from_1373631_to_1396424_total_22794_11	EC:1.1.1.94
CP014907.1_from_1396450_to_1416455_total_20006_12	EC:2.3.1.234
CP014907.1_from_1396450_to_1416455_total_20006_16	EC:2.1.1.198
CP014907.1_from_1396450_to_1416455_total_20006_20	EC:2.7.4.9
CP014910.1_from_3_to_5712_total_5710_3	EC:1.1.1.38
CP003700.1_from_1059_to_6612_total_5554_5	EC:5.6.2.2
CP003700.1_from_1059_to_6612_total_5554_6	EC:5.6.2.2
CP003700.1_from_6640_to_38785_total_32146_3	EC:6.1.1.20
CP003700.1_from_6640_to_38785_total_32146_4	EC:6.1.1.20
CP003700.1_from_6640_to_38785_total_32146_13	EC:2.7.7.12
CP003700.1_from_6640_to_38785_total_32146_14	EC:2.7.1.6
CP003700.1_from_38799_to_54124_total_15326_9	EC:6.3.4.3
CP003700.1_from_38799_to_54124_total_15326_11	EC:2.4.2.7
CP003700.1_from_54134_to_63914_total_9781_2	EC:6.1.1.5
CP003700.1_from_54134_to_63914_total_9781_3	EC:3.4.23.36
CP003700.1_from_54134_to_63914_total_9781_4	EC:6.1.1.14
CP003700.1_from_54134_to_63914_total_9781_5	EC:6.1.1.14
CP003700.1_from_54134_to_63914_total_9781_6	EC:3.5.4.16
CP003700.1_from_63919_to_120214_total_56296_7	EC:4.3.1.7
CP003700.1_from_63919_to_120214_total_56296_8	EC:4.3.1.7
CP003700.1_from_63919_to_120214_total_56296_31	EC:5.2.1.8
CP003700.1_from_63919_to_120214_total_56296_32	EC:3.4.21.92
CP003700.1_from_63919_to_120214_total_56296_34	EC:3.4.21.53
CP003700.1_from_63919_to_120214_total_56296_38	EC:6.1.1.9
CP003700.1_from_63919_to_120214_total_56296_41	EC:3.6.3.25;EC:3.6.3.30
CP003700.1_from_63919_to_120214_total_56296_55	EC:2.7.6.1
CP003700.1_from_120233_to_167832_total_47600_3	EC:4.1.99.2
CP003700.1_from_120233_to_167832_total_47600_11	EC:7.6.2.11
CP003700.1_from_120233_to_167832_total_47600_19	EC:4.6.1.12
CP003700.1_from_120233_to_167832_total_47600_27	EC:1.17.7.4
CP003700.1_from_120233_to_167832_total_47600_31	EC:2.7.1.40
CP003700.1_from_120233_to_167832_total_47600_32	EC:4.2.1.11
CP003700.1_from_190786_to_215801_total_25016_1	EC:2.7.1.24
CP003700.1_from_190786_to_215801_total_25016_11	EC:2.8.1.13
CP003700.1_from_215810_to_244807_total_28998_8	EC:5.4.99.12
CP003700.1_from_215810_to_244807_total_28998_22	EC:3.5.2.6
CP003700.1_from_215810_to_244807_total_28998_27	EC:2.7.7.60
CP003700.1_from_215810_to_244807_total_28998_28	EC:6.1.1.16
CP003700.1_from_244819_to_260033_total_15215_4	EC:2.5.1.54
CP003700.1_from_260041_to_267481_total_7441_3	EC:2.7.4.22
CP003700.1_from_267492_to_325641_total_58150_43	EC:3.1.4.16
CP003700.1_from_267492_to_325641_total_58150_45	EC:2.7.4.25
CP003700.1_from_267492_to_325641_total_58150_47	EC:2.1.1.33
CP003700.1_from_267492_to_325641_total_58150_48	EC:6.3.4.4
CP003700.1_from_267492_to_325641_total_58150_52	EC:3.4.11.1;EC:3.4.11.10
CP003700.1_from_325654_to_327194_total_1541_2	EC:3.5.4.12
CP003700.1_from_365490_to_403836_total_38347_13	EC:5.3.1.6
CP003700.1_from_365490_to_403836_total_38347_17	EC:4.3.1.14
CP003700.1_from_365490_to_403836_total_38347_18	EC:2.3.1.247
CP003700.1_from_365490_to_403836_total_38347_19	EC:3.6.3.14
CP003700.1_from_365490_to_403836_total_38347_21	EC:5.4.3.2
CP003700.1_from_365490_to_403836_total_38347_24	EC:5.4.3.4
CP003700.1_from_365490_to_403836_total_38347_25	EC:5.4.3.4
CP003700.1_from_365490_to_403836_total_38347_32	EC:5.4.99.1
CP003700.1_from_365490_to_403836_total_38347_33	EC:5.4.99.1
CP003700.1_from_365490_to_403836_total_38347_34	EC:5.4.99.1
CP003700.1_from_365490_to_403836_total_38347_40	EC:5.1.3.2
CP003700.1_from_403855_to_477714_total_73860_7	EC:1.1.1.262;EC:1.1.1.408
CP003700.1_from_403855_to_477714_total_73860_12	EC:2.7.1.30
CP003700.1_from_403855_to_477714_total_73860_54	EC:2.3.1.274
CP003700.1_from_403855_to_477714_total_73860_55	EC:2.3.1.180
CP003700.1_from_403855_to_477714_total_73860_59	EC:3.1.26.3
CP003700.1_from_403855_to_477714_total_73860_63	EC:2.7.7.3
CP003700.1_from_403855_to_477714_total_73860_65	EC:2.7.7.85
CP003700.1_from_477729_to_560746_total_83018_38	EC:4.1.1.70
CP003700.1_from_477729_to_560746_total_83018_55	EC:3.1.22.4
CP003700.1_from_477729_to_560746_total_83018_77	EC:2.1.1.45
CP003700.1_from_477729_to_560746_total_83018_80	EC:2.7.7.72
CP003700.1_from_560849_to_655429_total_94581_14	EC:4.4.1.11
CP003700.1_from_560849_to_655429_total_94581_16	EC:4.1.2.17
CP003700.1_from_560849_to_655429_total_94581_21	EC:2.7.1.100
CP003700.1_from_560849_to_655429_total_94581_24	EC:3.5.1.2
CP003700.1_from_560849_to_655429_total_94581_38	EC:2.7.7.7
CP003700.1_from_560849_to_655429_total_94581_39	EC:2.1.1.72
CP003700.1_from_560849_to_655429_total_94581_50	EC:4.1.3.34;EC:4.1.3.6
