sequence_ID	prediction
CP002987.1_from_1701009_to_1708803_total_7795_5	EC:4.1.99.23
CP002987.1_from_1701009_to_1708803_total_7795_6	EC:4.1.99.23
CP002987.1_from_1858358_to_1859787_total_1430_1	EC:1.3.1.108
CP002987.1_from_2184505_to_2185565_total_1061_1	EC:6.3.2.2;EC:6.3.2.3
CP002987.1_from_2428270_to_2429866_total_1597_2	EC:3.5.4.12
CP002987.1_from_2591556_to_2595135_total_3580_2	EC:7.2.1.2
CP002987.1_from_2591556_to_2595135_total_3580_3	EC:7.2.1.2
CP002987.1_from_2591556_to_2595135_total_3580_4	EC:7.2.1.2
CP002987.1_from_2591556_to_2595135_total_3580_5	EC:7.2.1.2
CP002987.1_from_2728716_to_2732799_total_4084_4	EC:2.2.1.1
CP002987.1_from_2909029_to_2911587_total_2559_3	EC:2.5.1.101
CP002987.1_from_3154602_to_3159949_total_5348_3	EC:1.12.1.3
AE016827.1_from_641747_to_645723_total_3977_2	EC:4.1.2.20
AE016827.1_from_1003666_to_1004819_total_1154_1	EC:4.1.99.22
AE016827.1_from_1060163_to_1061334_total_1172_1	EC:3.1.11.1
HE613569.1_from_217044_to_219577_total_2534_3	EC:2.4.1.7
HE613569.1_from_240173_to_248971_total_8799_8	EC:1.1.1.1;EC:1.2.1.10
HE613569.1_from_1563137_to_1564965_total_1829_2	EC:2.7.1.-
HE613569.1_from_1574218_to_1578061_total_3844_1	EC:2.7.1.66
HE613569.1_from_1891583_to_1901898_total_10316_3	EC:7.1.2.2
CP016627.1_from_2_to_2173405_total_2173404_25	EC:3.1.21.4
CP016627.1_from_2_to_2173405_total_2173404_456	EC:2.7.7.n1
CP016627.1_from_2_to_2173405_total_2173404_648	EC:2.7.7.43
CP016627.1_from_2_to_2173405_total_2173404_653	EC:7.6.2.12
CP016627.1_from_2_to_2173405_total_2173404_1518	EC:1.1.1.284
CP016627.1_from_2_to_2173405_total_2173404_1664	EC:3.1.21.4
CP016627.1_from_2_to_2173405_total_2173404_1667	EC:2.1.1.37
CP016627.1_from_2_to_2173405_total_2173404_1941	EC:2.4.99.6
CP016665.1_from_18_to_1083653_total_1083636_767	EC:7.6.2.12
CP016665.1_from_18_to_1083653_total_1083636_772	EC:2.7.7.43
CP016665.1_from_18_to_1083653_total_1083636_953	EC:2.7.7.n1
CP016665.1_from_1083657_to_2154329_total_1070673_332	EC:3.1.21.4
CP016665.1_from_1083657_to_2154329_total_1070673_535	EC:2.4.99.6
CP016665.1_from_1083657_to_2154329_total_1070673_809	EC:2.1.1.37
CP016665.1_from_1083657_to_2154329_total_1070673_812	EC:3.1.21.4
CP016665.1_from_1083657_to_2154329_total_1070673_957	EC:1.1.1.284
CP003082.1_from_13_to_2279117_total_2279105_1051	EC:5.4.99.61
CP015186.1_from_168209_to_172877_total_4669_6	EC:2.4.2.36
CP015186.1_from_1170401_to_1171073_total_673_1	EC:5.4.99.61
CP009420.1_from_150123_to_154085_total_3963_2	EC:2.7.7.43
CP009420.1_from_154207_to_158451_total_4245_3	EC:7.6.2.12
CP009420.1_from_333964_to_337361_total_3398_4	EC:2.7.7.n1
CP009420.1_from_962412_to_975810_total_13399_10	EC:2.4.99.6
CP009420.1_from_1240318_to_1249645_total_9328_9	EC:2.1.1.37
CP009420.1_from_1240318_to_1249645_total_9328_12	EC:3.1.21.4
CP009420.1_from_1410736_to_1415127_total_4392_4	EC:1.1.1.284
CP016674.1_from_86069_to_88772_total_2704_2	EC:2.7.7.43
CP016674.1_from_91275_to_95908_total_4634_2	EC:7.6.2.12
CP016674.1_from_269832_to_275644_total_5813_5	EC:2.7.7.n1
CP016674.1_from_296011_to_297064_total_1054_2	EC:2.7.1.221
CP016674.1_from_626530_to_629938_total_3409_3	EC:7.2.2.7
CP016674.1_from_720424_to_725764_total_5341_2	EC:3.1.21.4
CP016674.1_from_905374_to_911068_total_5695_2	EC:2.4.99.6
CP016674.1_from_1168145_to_1175821_total_7677_4	EC:2.1.1.37
CP016674.1_from_1168145_to_1175821_total_7677_7	EC:3.1.21.4
CP016674.1_from_1330594_to_1333876_total_3283_5	EC:1.1.1.284
CP016674.1_from_1478644_to_1479022_total_379_1	EC:3.5.1.18
CP009421.1_from_21_to_2199168_total_2199148_16	EC:2.7.7.43
CP009421.1_from_21_to_2199168_total_2199148_21	EC:7.6.2.12
CP009421.1_from_21_to_2199168_total_2199148_210	EC:2.7.7.n1
CP009421.1_from_21_to_2199168_total_2199148_637	EC:3.1.21.4
CP009421.1_from_21_to_2199168_total_2199148_850	EC:2.4.99.6
CP009421.1_from_21_to_2199168_total_2199148_1150	EC:2.1.1.37
CP009421.1_from_21_to_2199168_total_2199148_1153	EC:3.1.21.4
CP009421.1_from_21_to_2199168_total_2199148_1298	EC:1.1.1.284
CP002416.1_from_14_to_2461493_total_2461480_238	EC:2.5.1.101
CP002416.1_from_14_to_2461493_total_2461480_1003	EC:2.4.2.21
CP002416.1_from_14_to_2461493_total_2461480_1951	EC:1.12.1.3
CP002416.1_from_14_to_2461493_total_2461480_2030	EC:3.2.1.4
CP002416.1_from_2483323_to_3561607_total_1078285_935	EC:2.7.8.36
CP016650.1_from_34_to_2173508_total_2173475_41	EC:1.1.1.284
CP016650.1_from_34_to_2173508_total_2173475_186	EC:3.1.21.4
CP016650.1_from_34_to_2173508_total_2173475_189	EC:2.1.1.37
CP016650.1_from_34_to_2173508_total_2173475_463	EC:2.4.99.6
CP016650.1_from_34_to_2173508_total_2173475_666	EC:3.1.21.4
CP016650.1_from_34_to_2173508_total_2173475_1097	EC:2.7.7.n1
CP016650.1_from_34_to_2173508_total_2173475_1287	EC:7.6.2.12
CP016650.1_from_34_to_2173508_total_2173475_1292	EC:2.7.7.43
CP003022.1_from_1178061_to_1181894_total_3834_1	EC:4.1.1.98
CP003022.1_from_1195379_to_1196867_total_1489_1	EC:1.3.5.4
CP003022.1_from_1236747_to_1238022_total_1276_1	EC:7.5.2.7
CP003022.1_from_1376759_to_1380308_total_3550_5	EC:1.4.1.4
CP003022.1_from_1433483_to_1438420_total_4938_6	EC:6.1.1.21
CP003022.1_from_1644554_to_1647409_total_2856_1	EC:4.6.1.1
CP003022.1_from_1916870_to_1920094_total_3225_4	EC:1.2.1.-
CP003022.1_from_1998064_to_2001285_total_3222_1	EC:5.4.99.20
CP003022.1_from_2209118_to_2211943_total_2826_4	EC:4.2.1.24
LN997841.1_from_148534_to_158480_total_9947_3	EC:1.2.4.1
LN997841.1_from_328640_to_337472_total_8833_4	EC:7.3.2.7
LN997841.1_from_762153_to_767539_total_5387_2	EC:5.4.99.61
LN997841.1_from_1910126_to_1928591_total_18466_20	EC:2.1.3.1
LN997841.1_from_2051320_to_2055465_total_4146_1	EC:5.5.1.4
LN997841.1_from_2254147_to_2276226_total_22080_4	EC:7.1.1.-
CP002633.1_from_2_to_2028793_total_2028792_560	EC:2.7.1.66
CP002633.1_from_2_to_2028793_total_2028792_866	EC:3.1.-.-;EC:3.6.4.12
CP016371.1_from_375400_to_378862_total_3463_1	EC:4.1.1.-;EC:4.1.1.61
CP016371.1_from_998162_to_1010163_total_12002_13	EC:4.-.-.-
CP016371.1_from_1244397_to_1248424_total_4028_2	EC:1.13.11.-
CP016371.1_from_1684595_to_1687642_total_3048_3	EC:3.4.24.-
CP016371.1_from_2087958_to_2092075_total_4118_5	EC:3.1.3.8
CP016371.1_from_2285876_to_2287872_total_1997_2	EC:4.-.-.-
CP016371.1_from_2496971_to_2503963_total_6993_5	EC:2.8.4.5
CP016371.1_from_2567898_to_2578942_total_11045_5	EC:1.17.1.9
CP016371.1_from_2887726_to_2898016_total_10291_7	EC:2.-.-.-
CP016371.1_from_3047415_to_3050846_total_3432_3	EC:2.3.1.267
CP016371.1_from_3608509_to_3611551_total_3043_2	EC:6.3.2.49
CP016371.1_from_3883187_to_3889679_total_6493_3	EC:2.4.1.10
CP013195.1_from_516489_to_518783_total_2295_2	EC:7.1.1.-
CP007573.1_from_3_to_2036344_total_2036342_374	EC:1.11.1.15
CP007573.1_from_3_to_2036344_total_2036342_1654	EC:3.6.3.-
CP002628.1_from_1269023_to_2115569_total_846547_403	EC:6.3.1.2
CP002628.1_from_1269023_to_2115569_total_846547_544	EC:2.1.3.6
CP007064.1_from_580759_to_584287_total_3529_5	EC:4.1.3.34;EC:4.1.3.6
CP007064.1_from_803519_to_808219_total_4701_2	EC:3.2.2.-;EC:4.2.99.18
CP007064.1_from_1433865_to_1437161_total_3297_2	EC:6.3.4.20
CP007065.1_from_148354_to_152758_total_4405_5	EC:3.1.4.16
LN877293.1_from_947207_to_1425527_total_478321_93	EC:3.2.1.22;EC:3.2.1.n1;EC:3.2.1.n2
LN877293.1_from_947207_to_1425527_total_478321_121	EC:3.2.1.49
LN877293.1_from_947207_to_1425527_total_478321_258	EC:1.1.1.336
LN877293.1_from_2895983_to_4049943_total_1153961_46	EC:1.1.1.-
LN877293.1_from_2895983_to_4049943_total_1153961_711	EC:4.-.-.-
LN877293.1_from_2895983_to_4049943_total_1153961_924	EC:4.2.1.164
LN877293.1_from_4589115_to_5188820_total_599706_346	EC:3.2.1.22;EC:3.2.1.n1
CP009211.1_from_273275_to_276719_total_3445_1	EC:2.4.1.250
CP009211.1_from_576198_to_584625_total_8428_10	EC:2.5.1.3
CP009211.1_from_701156_to_713045_total_11890_10	EC:2.1.1.-
CP009211.1_from_1801095_to_1805436_total_4342_5	EC:3.1.3.48
CP009211.1_from_2492285_to_2493546_total_1262_1	EC:1.2.1.21;EC:1.2.1.22
CP006365.1_from_3_to_2031889_total_2031887_753	EC:1.2.4.2;EC:2.3.1.61
CP006365.1_from_3_to_2031889_total_2031887_1774	EC:2.6.1.1
CP003919.1_from_546798_to_549429_total_2632_2	EC:3.5.4.4
CP003919.1_from_1136857_to_1137651_total_795_1	EC:1.18.1.2
CP003919.1_from_1160870_to_1162240_total_1371_1	EC:4.2.1.10
CP003919.1_from_1254535_to_1255699_total_1165_1	EC:3.4.11.-
CP012911.1_from_10_to_2285226_total_2285217_511	EC:2.7.1.66
CP012911.1_from_10_to_2285226_total_2285217_804	EC:3.1.-.-;EC:3.6.4.12
CP011069.1_from_326668_to_328324_total_1657_1	EC:3.6.1.1
CP011069.1_from_1124388_to_1124874_total_487_1	EC:1.17.4.1
CP014144.1_from_24770_to_25746_total_977_1	EC:2.7.7.7
CP014144.1_from_356734_to_358712_total_1979_1	EC:2.1.3.15
CP014144.1_from_658835_to_659519_total_685_2	EC:1.2.1.9
CP014144.1_from_993761_to_994933_total_1173_2	EC:5.4.99.9
CP014144.1_from_994948_to_995514_total_567_1	EC:5.4.99.9
CP014144.1_from_1440797_to_1442158_total_1362_1	EC:3.4.24.-
CP014144.1_from_1638238_to_1638492_total_255_1	EC:4.2.1.20
CP014144.1_from_1983346_to_1984625_total_1280_3	EC:2.7.7.6
CP016661.1_from_118717_to_242949_total_124233_50	EC:2.7.7.n1
CP016661.1_from_118717_to_242949_total_124233_119	EC:2.1.1.170
CP016661.1_from_331831_to_352650_total_20820_16	EC:7.6.2.12
CP016661.1_from_352655_to_402505_total_49851_3	EC:2.7.7.43
CP016661.1_from_1147725_to_1356291_total_208567_115	EC:1.1.1.284
CP016661.1_from_1406028_to_1489270_total_83243_36	EC:3.1.21.4
CP016661.1_from_1406028_to_1489270_total_83243_39	EC:2.1.1.37
CP016661.1_from_1628913_to_1718284_total_89372_84	EC:2.4.99.6
CP016661.1_from_1891216_to_1950007_total_58792_6	EC:3.1.21.4
CP002388.1_from_1026810_to_1102359_total_75550_15	EC:1.14.99.48
CP002388.1_from_2489889_to_2538844_total_48956_20	EC:5.4.2.2
CP002388.1_from_2538966_to_2555847_total_16882_10	EC:3.4.22.70
CP000408.1_from_425626_to_427426_total_1801_1	EC:2.1.1.-
CP000408.1_from_1255822_to_1257067_total_1246_2	EC:3.1.26.11
CP000408.1_from_1316020_to_1316595_total_576_1	EC:2.4.2.29
CP000408.1_from_1343515_to_1344121_total_607_2	EC:2.7.1.66
CP000408.1_from_1541643_to_1542570_total_928_1	EC:3.4.11.-
CP000407.1_from_600936_to_894336_total_293401_136	EC:3.1.-.-;EC:3.6.4.12
CP000407.1_from_995771_to_1058272_total_62502_20	EC:2.7.1.144
CP000407.1_from_1315271_to_1406194_total_90924_27	EC:2.7.1.66
CP000407.1_from_1609287_to_1758944_total_149658_100	EC:2.1.3.15
CP010298.1_from_2_to_2872779_total_2872778_879	EC:1.4.1.2
CP010298.1_from_2_to_2872779_total_2872778_1055	EC:1.14.99.48
CP010298.1_from_2_to_2872779_total_2872778_1957	EC:3.1.4.3
CP010298.1_from_2_to_2872779_total_2872778_2499	EC:5.4.2.2
CP010298.1_from_2_to_2872779_total_2872778_2538	EC:3.4.22.70
CP004350.1_from_432712_to_434275_total_1564_1	EC:1.3.1.98
CP004350.1_from_494040_to_496044_total_2005_2	EC:1.1.1.38
CP004350.1_from_494040_to_496044_total_2005_3	EC:1.1.1.38
CP004350.1_from_507452_to_508279_total_828_1	EC:4.2.1.113
CP004350.1_from_1448384_to_1449450_total_1067_1	EC:2.4.1.345
CP004350.1_from_2009271_to_2012644_total_3374_4	EC:3.4.19.3
CP002390.1_from_619953_to_623602_total_3650_1	EC:7.2.2.8
AM990992.1_from_260098_to_261904_total_1807_1	EC:2.3.1.54
AM990992.1_from_698371_to_699424_total_1054_2	EC:2.3.1.204
AM990992.1_from_1184865_to_1185249_total_385_1	EC:1.14.99.48
AM990992.1_from_1705360_to_1707866_total_2507_1	EC:3.1.21.2
AM990992.1_from_1800615_to_1801135_total_521_2	EC:6.1.1.9
AM990992.1_from_1807213_to_1807685_total_473_1	EC:5.4.3.8
AM990992.1_from_1847278_to_1847594_total_317_1	EC:1.1.1.38
AM990992.1_from_2033257_to_2033788_total_532_1	EC:5.4.3.8
AM990992.1_from_2065369_to_2066562_total_1194_2	EC:2.7.1.107
AM990992.1_from_2132199_to_2136281_total_4083_1	EC:3.1.4.3
AM990992.1_from_2391486_to_2393217_total_1732_2	EC:2.3.2.16
AM990992.1_from_2558138_to_2561575_total_3438_1	EC:2.6.1.62
AM990992.1_from_2592199_to_2594483_total_2285_3	EC:3.4.11.-
AM990992.1_from_2781803_to_2783583_total_1781_2	EC:3.4.24.29
CP006976.1_from_32_to_1566050_total_1566019_801	EC:2.4.1.212;EC:2.4.1.226
CP002113.1_from_1177311_to_1512031_total_334721_191	EC:3.2.1.22;EC:3.2.1.n1;EC:3.2.1.n2
BX571856.1_from_646001_to_648764_total_2764_1	EC:2.3.1.204
BX571856.1_from_953200_to_962110_total_8911_3	EC:1.4.1.2
BX571856.1_from_1022894_to_1026453_total_3560_1	EC:1.3.1.39
BX571856.1_from_1151002_to_1158104_total_7103_5	EC:1.14.99.48
BX571856.1_from_1293608_to_1296832_total_3225_3	EC:2.7.7.7
BX571856.1_from_1682502_to_1694008_total_11507_1	EC:2.3.1.181
BX571856.1_from_1782305_to_1784769_total_2465_3	EC:2.4.2.29
BX571856.1_from_1890874_to_1892040_total_1167_1	EC:6.2.1.1
BX571856.1_from_2167616_to_2169421_total_1806_2	EC:3.1.4.3
BX571856.1_from_2286265_to_2291757_total_5493_1	EC:2.7.1.33
BX571856.1_from_2648304_to_2664236_total_15933_10	EC:5.4.2.2
BX571856.1_from_2841883_to_2849481_total_7599_11	EC:2.7.10.2
FR774048.1_from_284803_to_307964_total_23162_21	EC:6.1.1.4
FR774048.1_from_695697_to_842537_total_146841_45	EC:5.4.2.2
FR774048.1_from_695697_to_842537_total_146841_86	EC:3.1.21.3
FR774048.1_from_695697_to_842537_total_146841_155	EC:2.4.99.6
FR774048.1_from_1290342_to_1306296_total_15955_5	EC:1.1.1.284
FR774048.1_from_1961265_to_1993966_total_32702_6	EC:2.7.1.221
FR774048.1_from_1993977_to_2074080_total_80104_3	EC:2.7.7.n1
FR774048.1_from_2162088_to_2223216_total_61129_14	EC:7.6.2.12
CP011528.1_from_20_to_2725653_total_2725634_792	EC:1.4.1.2
CP011528.1_from_20_to_2725653_total_2725634_970	EC:1.14.99.48
CP011528.1_from_20_to_2725653_total_2725634_1817	EC:3.1.4.3
CP011528.1_from_20_to_2725653_total_2725634_2290	EC:2.6.1.62
CP011528.1_from_20_to_2725653_total_2725634_2356	EC:5.4.2.2
CP011528.1_from_20_to_2725653_total_2725634_2392	EC:3.4.22.70
CP011528.1_from_20_to_2725653_total_2725634_2555	EC:3.6.3.-
LN831036.1_from_190872_to_191133_total_262_1	EC:1.2.1.38
LN831036.1_from_271343_to_271647_total_305_1	EC:1.1.1.405
LN831036.1_from_385793_to_386137_total_345_2	EC:2.5.1.48
LN831036.1_from_613007_to_613867_total_861_2	EC:3.5.99.6
LN831036.1_from_744519_to_745610_total_1092_1	EC:1.1.1.-;EC:1.1.1.283
LN831036.1_from_831460_to_832229_total_770_1	EC:3.1.13.1
LN831036.1_from_853689_to_854072_total_384_1	EC:4.2.1.10
LN831036.1_from_986189_to_986493_total_305_1	EC:6.3.1.20
LN831036.1_from_1096391_to_1096817_total_427_1	EC:1.14.99.48
LN831036.1_from_1141942_to_1144012_total_2071_3	EC:6.3.2.9
LN831036.1_from_1196905_to_1197197_total_293_1	EC:2.3.1.39
LN831036.1_from_1360154_to_1361279_total_1126_1	EC:2.3.2.17
LN831036.1_from_1479294_to_1479624_total_331_1	EC:2.7.7.72
LN831036.1_from_1567768_to_1568430_total_663_1	EC:1.5.1.2
LN831036.1_from_1904257_to_1904920_total_664_1	EC:4.1.1.37
LN831036.1_from_1990821_to_1991528_total_708_1	EC:4.3.2.2
LN831036.1_from_2006187_to_2006455_total_269_1	EC:1.2.1.-
LN831036.1_from_2021287_to_2021735_total_449_1	EC:3.1.4.3
LN831036.1_from_2078192_to_2078795_total_604_1	EC:3.5.1.3
LN831036.1_from_2164498_to_2164749_total_252_1	EC:3.1.3.48
LN831036.1_from_2260893_to_2261493_total_601_2	EC:2.7.1.144
LN831036.1_from_2307217_to_2307509_total_293_1	EC:5.6.2.1
LN831036.1_from_2709920_to_2711066_total_1147_1	EC:3.4.24.29
CP013438.1_from_84551_to_86750_total_2200_2	EC:1.3.99.-
CP013437.1_from_604771_to_617036_total_12266_4	EC:1.5.1.37
CP006645.1_from_563962_to_597324_total_33363_24	EC:2.7.1.66
CP006645.1_from_884097_to_921296_total_37200_27	EC:3.1.-.-;EC:3.6.4.12
LN854556.1_from_4_to_2778077_total_2778074_823	EC:1.4.1.2
LN854556.1_from_4_to_2778077_total_2778074_993	EC:1.14.99.48
LN854556.1_from_4_to_2778077_total_2778074_1930	EC:3.1.4.3
LN854556.1_from_4_to_2778077_total_2778074_2400	EC:5.4.2.2
LN854556.1_from_4_to_2778077_total_2778074_2434	EC:3.4.22.70
CP018871.1_from_579018_to_581176_total_2159_1	EC:2.4.99.17
CP018871.1_from_1775749_to_1782467_total_6719_7	EC:2.7.7.99
CP018871.1_from_1927233_to_1928927_total_1695_3	EC:1.-.-.-
CP018871.1_from_2562659_to_2566515_total_3857_5	EC:7.1.1.-
CP013285.1_from_627000_to_635824_total_8825_6	EC:2.3.1.200
CP013285.1_from_1324198_to_1342928_total_18731_3	EC:1.1.1.6
CP013285.1_from_2432187_to_2438869_total_6683_3	EC:3.5.-.-
CP013285.1_from_2701045_to_2712589_total_11545_8	EC:2.4.1.333
CP007003.1_from_511922_to_515195_total_3274_2	EC:3.2.1.204
CP007003.1_from_1762139_to_1766695_total_4557_3	EC:7.1.1.-
CP007003.1_from_1772035_to_1778539_total_6505_6	EC:7.1.1.-
CP001845.1_from_1157762_to_1162992_total_5231_4	EC:3.1.26.3
CP010297.1_from_19_to_2872752_total_2872734_879	EC:1.4.1.2
CP010297.1_from_19_to_2872752_total_2872734_1055	EC:1.14.99.48
CP010297.1_from_19_to_2872752_total_2872734_1957	EC:3.1.4.3
CP010297.1_from_19_to_2872752_total_2872734_2499	EC:5.4.2.2
CP010297.1_from_19_to_2872752_total_2872734_2538	EC:3.4.22.70
AP010935.1_from_1_to_2106330_total_2106330_393	EC:7.2.2.16
AP010935.1_from_1_to_2106330_total_2106330_1077	EC:3.1.21.1
AP010935.1_from_1_to_2106330_total_2106330_1670	EC:2.8.3.8
CP013957.1_from_13_to_3085554_total_3085542_998	EC:1.4.1.2
CP013957.1_from_13_to_3085554_total_3085542_1176	EC:1.14.99.48
CP013957.1_from_13_to_3085554_total_3085542_2076	EC:3.1.4.3
CP013957.1_from_13_to_3085554_total_3085542_2215	EC:2.3.1.-;EC:2.7.1.190
CP013957.1_from_13_to_3085554_total_3085542_2772	EC:5.4.2.2
CP013957.1_from_13_to_3085554_total_3085542_2811	EC:3.4.22.70
CP001850.2_from_43_to_1809739_total_1809697_83	EC:4.1.1.50
CP001850.2_from_43_to_1809739_total_1809697_917	EC:6.1.1.12
CP007587.1_from_155375_to_158263_total_2889_1	EC:6.3.4.4
CP007587.1_from_1414926_to_1424667_total_9742_4	EC:1.13.12.4
CP012692.1_from_3_to_2903375_total_2903373_932	EC:1.4.1.2
CP012692.1_from_3_to_2903375_total_2903373_1174	EC:1.14.99.48
CP012692.1_from_3_to_2903375_total_2903373_2056	EC:3.1.4.3
CP012692.1_from_3_to_2903375_total_2903373_2541	EC:5.4.2.2
CP012692.1_from_3_to_2903375_total_2903373_2578	EC:3.4.22.70
HE579063.1_from_23_to_2759868_total_2759846_823	EC:1.4.1.2
HE579063.1_from_23_to_2759868_total_2759846_998	EC:1.14.99.48
HE579063.1_from_23_to_2759868_total_2759846_1820	EC:3.1.4.3
HE579063.1_from_23_to_2759868_total_2759846_2345	EC:5.4.2.2
HE579063.1_from_23_to_2759868_total_2759846_2380	EC:3.4.22.70
CP013334.1_from_280536_to_282129_total_1594_1	EC:6.2.1.22
CP013334.1_from_349479_to_352809_total_3331_2	EC:7.2.2.7
CP013334.1_from_503955_to_508126_total_4172_4	EC:3.2.2.-;EC:4.2.99.18
CP013334.1_from_650675_to_653110_total_2436_1	EC:1.4.1.12
CP013334.1_from_2380127_to_2382385_total_2259_1	EC:3.1.4.16
CP013334.1_from_2427678_to_2429764_total_2087_1	EC:2.3.1.247
CP013334.1_from_2427678_to_2429764_total_2087_2	EC:1.4.1.11
CP001312.1_from_9_to_3201176_total_3201168_611	EC:1.14.15.9
CP001312.1_from_9_to_3201176_total_3201168_638	EC:3.6.3.-
CP001312.1_from_9_to_3201176_total_3201168_964	EC:6.2.1.12
CP001312.1_from_9_to_3201176_total_3201168_2051	EC:1.18.6.1
CP001312.1_from_9_to_3201176_total_3201168_2323	EC:2.7.1.56
CP012805.1_from_10_to_1924510_total_1924501_380	EC:3.6.3.-
CP012805.1_from_10_to_1924510_total_1924501_1654	EC:3.2.1.86
CP016684.1_from_448184_to_455269_total_7086_2	EC:1.2.1.88;EC:1.5.5.2
CP016684.1_from_686685_to_690182_total_3498_7	EC:2.7.7.18
CP016684.1_from_896636_to_900071_total_3436_4	EC:2.7.7.43
CP016684.1_from_902476_to_905961_total_3486_4	EC:7.6.2.12
CP016684.1_from_949559_to_950768_total_1210_1	EC:5.6.2.1
CP016684.1_from_1081816_to_1085017_total_3202_6	EC:2.7.7.n1
CP016684.1_from_1978700_to_1985073_total_6374_6	EC:2.1.1.37
CP016684.1_from_1978700_to_1985073_total_6374_9	EC:3.1.21.4
CP016861.1_from_2527_to_2790_total_264_1	EC:3.1.26.5
CP016861.1_from_125072_to_125377_total_306_1	EC:1.1.99.1;EC:1.2.1.8
CP016861.1_from_351312_to_351728_total_417_1	EC:1.7.1.4
CP016861.1_from_420446_to_420699_total_254_1	EC:3.5.3.8
CP016861.1_from_542644_to_543012_total_369_2	EC:2.7.1.144
CP016861.1_from_642784_to_643038_total_255_1	EC:3.1.3.48
CP016861.1_from_1063090_to_1063320_total_231_1	EC:1.1.1.38
CP016861.1_from_1089269_to_1090096_total_828_2	EC:6.1.1.3
CP016861.1_from_1262744_to_1263248_total_505_1	EC:5.4.99.22
CP016861.1_from_1520756_to_1521049_total_294_1	EC:3.1.31.1
CP016861.1_from_1820801_to_1821070_total_270_1	EC:3.4.21.19
CP016861.1_from_1922270_to_1922680_total_411_1	EC:2.6.1.13
CP016861.1_from_2705711_to_2706006_total_296_1	EC:5.4.2.7
CP015187.1_from_31555_to_34222_total_2668_2	EC:3.1.4.-;EC:3.1.4.41
CP015187.1_from_1169997_to_1172635_total_2639_2	EC:5.4.99.61
CP001620.1_from_282050_to_285000_total_2951_1	EC:5.4.99.9
CP001620.1_from_1066623_to_1069765_total_3143_2	EC:5.4.99.61
CP001620.1_from_1205339_to_1206944_total_1606_1	EC:6.1.1.23
CP001620.1_from_1230731_to_1233499_total_2769_3	EC:2.7.8.-
CP001620.1_from_1786816_to_1790276_total_3461_1	EC:2.3.1.47;EC:6.2.1.14
CP008802.1_from_547828_to_551656_total_3829_3	EC:2.7.7.6
CP017116.1_from_48859_to_52743_total_3885_2	EC:3.5.4.12
CP017116.1_from_180404_to_184789_total_4386_5	EC:4.1.3.3
CP017116.1_from_1047072_to_1060619_total_13548_11	EC:6.4.1.1
CP017116.1_from_1137189_to_1140896_total_3708_3	EC:2.8.1.13
CP007512.1_from_277955_to_833520_total_555566_168	EC:7.2.2.-
CP007512.1_from_833568_to_2402852_total_1569285_63	EC:1.14.11.45
CP007512.1_from_833568_to_2402852_total_1569285_482	EC:3.6.1.3
CP007512.1_from_2402870_to_3260758_total_857889_163	EC:3.4.14.13
CP007512.1_from_2402870_to_3260758_total_857889_535	EC:1.14.14.1;EC:1.6.2.4
CP007512.1_from_4044083_to_4510318_total_466236_42	EC:7.2.2.-
CP007512.1_from_4510326_to_5295775_total_785450_233	EC:7.2.2.-
CP010341.1_from_23_to_2649161_total_2649139_232	EC:1.2.4.1
CP010341.1_from_23_to_2649161_total_2649139_544	EC:7.1.1.-
CP010341.1_from_23_to_2649161_total_2649139_813	EC:5.4.99.61
CP010341.1_from_23_to_2649161_total_2649139_1044	EC:2.4.1.345
CP010341.1_from_23_to_2649161_total_2649139_1099	EC:1.4.1.13
CP010341.1_from_23_to_2649161_total_2649139_1939	EC:2.1.3.1
CP010341.1_from_23_to_2649161_total_2649139_2073	EC:7.3.2.7
CP011531.1_from_7_to_5310359_total_5310353_2325	EC:3.2.1.22;EC:3.2.1.n1;EC:3.2.1.n2
CP011531.1_from_7_to_5310359_total_5310353_4182	EC:1.4.7.1
CP017952.1_from_1444796_to_1452559_total_7764_2	EC:1.13.12.4
CP017952.1_from_1649801_to_1652657_total_2857_1	EC:2.7.1.191
CP007676.1_from_26_to_2841986_total_2841961_864	EC:1.4.1.2
CP007676.1_from_26_to_2841986_total_2841961_1040	EC:1.14.99.48
CP007676.1_from_26_to_2841986_total_2841961_1922	EC:3.1.4.3
CP007676.1_from_26_to_2841986_total_2841961_2467	EC:5.4.2.2
CP007676.1_from_26_to_2841986_total_2841961_2506	EC:3.4.22.70
CP003800.1_from_151831_to_391328_total_239498_115	EC:3.2.1.86
CP003800.1_from_151831_to_391328_total_239498_234	EC:3.6.3.-
CP003800.1_from_570249_to_700738_total_130490_62	EC:3.1.-.-;EC:3.6.4.12
CP003800.1_from_700752_to_722539_total_21788_5	EC:2.7.7.7
CP003800.1_from_1425476_to_1456419_total_30944_35	EC:7.2.2.-
CP003800.1_from_1582377_to_1587308_total_4932_1	EC:3.2.1.26
CP003800.1_from_1610680_to_1636810_total_26131_22	EC:4.2.2.1
CP016664.1_from_38492_to_38726_total_235_1	EC:6.1.1.15
CP016664.1_from_57172_to_57419_total_248_1	EC:1.2.1.3;EC:1.2.1.4
CP016664.1_from_421718_to_422080_total_363_1	EC:6.1.1.11
CP016664.1_from_421718_to_422080_total_363_2	EC:1.1.1.-
CP016664.1_from_602769_to_603164_total_396_1	EC:5.4.2.6
CP016664.1_from_616383_to_616653_total_271_1	EC:1.3.98.3
