sequence_ID	prediction
CP010183.1_from_16_to_4940434_total_4940419_1110	EC:7.2.2.16
CP010183.1_from_16_to_4940434_total_4940419_1287	EC:2.7.7.7
CP010183.1_from_16_to_4940434_total_4940419_1317	EC:3.5.1.11
CP010183.1_from_16_to_4940434_total_4940419_1776	EC:2.7.1.202
CP010183.1_from_16_to_4940434_total_4940419_1927	EC:3.1.6.-
CP010183.1_from_16_to_4940434_total_4940419_2373	EC:2.7.7.n1
CP010183.1_from_16_to_4940434_total_4940419_3077	EC:4.1.1.-;EC:4.1.1.61
CP010183.1_from_16_to_4940434_total_4940419_3120	EC:4.2.2.n1
CP010183.1_from_16_to_4940434_total_4940419_3698	EC:3.1.3.16
CP010183.1_from_16_to_4940434_total_4940419_4361	EC:1.3.1.n3
CP010183.1_from_16_to_4940434_total_4940419_4394	EC:1.2.1.21;EC:1.2.1.22
CP010183.1_from_16_to_4940434_total_4940419_4620	EC:4.3.2.7
CP016907.1_from_2334784_to_2336056_total_1273_1	EC:1.14.13.9
CP013699.1_from_15_to_2335755_total_2335741_24	EC:3.1.4.-;EC:3.1.4.41
CP013699.1_from_15_to_2335755_total_2335741_989	EC:5.4.99.61
CP003122.1_from_598480_to_600394_total_1915_4	EC:2.4.1.227
CP003122.1_from_1619878_to_1620259_total_382_1	EC:3.6.1.7
CP003122.1_from_1671542_to_1673309_total_1768_2	EC:6.3.5.7
CP003122.1_from_1962120_to_1965506_total_3387_4	EC:6.1.1.17
CP000139.1_from_145184_to_148352_total_3169_1	EC:3.2.1.22;EC:3.2.1.n1;EC:3.2.1.n2
CP000139.1_from_1390099_to_1391171_total_1073_2	EC:3.1.6.-
CP000139.1_from_2955245_to_2957440_total_2196_1	EC:3.2.1.22;EC:3.2.1.n1;EC:3.2.1.n2
CP000139.1_from_3792299_to_3793600_total_1302_1	EC:7.1.2.2
CP000139.1_from_4096642_to_4098273_total_1632_1	EC:7.2.2.6
CP001114.1_from_533377_to_842737_total_309361_60	EC:7.1.1.-
CP001114.1_from_533377_to_842737_total_309361_61	EC:7.1.1.-
CP013955.1_from_408195_to_418729_total_10535_1	EC:4.4.1.13
CP013955.1_from_965141_to_986829_total_21689_7	EC:1.4.1.2
CP013955.1_from_1203879_to_1213198_total_9320_5	EC:1.14.99.48
CP013955.1_from_1693003_to_1698317_total_5315_6	EC:2.3.1.168
CP013955.1_from_2654710_to_2663053_total_8344_5	EC:5.4.2.2
CP013955.1_from_2689440_to_2729471_total_40032_16	EC:3.4.22.70
CP013955.1_from_2819739_to_2834366_total_14628_5	EC:3.4.24.29
CP014016.1_from_1362253_to_1362582_total_330_1	EC:1.14.99.48
CP014016.1_from_1398123_to_1398816_total_694_1	EC:1.3.1.39
CP014016.1_from_2034074_to_2034691_total_618_2	EC:2.7.13.3
CP014016.1_from_2077228_to_2077614_total_387_1	EC:1.20.4.4
CP014016.1_from_2577747_to_2578616_total_870_1	EC:3.5.2.9
CP009876.1_from_1550_to_1792_total_243_1	EC:6.3.1.1
CP009876.1_from_243321_to_243767_total_447_2	EC:4.1.99.17
CP009876.1_from_452212_to_452523_total_312_1	EC:4.1.1.65
CP009876.1_from_498648_to_498902_total_255_1	EC:3.1.3.7
CP009876.1_from_612744_to_613082_total_339_2	EC:1.1.1.346
CP009876.1_from_624151_to_624434_total_284_1	EC:6.1.1.15
CP009876.1_from_749139_to_749393_total_255_1	EC:3.5.1.108
CP009876.1_from_955567_to_956103_total_537_1	EC:1.14.14.9
CP009876.1_from_1026569_to_1026770_total_202_1	EC:5.3.1.5
CP009876.1_from_1107409_to_1107865_total_457_1	EC:3.2.1.93
CP009876.1_from_1262690_to_1263483_total_794_1	EC:7.6.2.2
CP009876.1_from_1556485_to_1556958_total_474_1	EC:3.5.1.128
CP009876.1_from_1631571_to_1632064_total_494_1	EC:1.2.4.2
CP009876.1_from_1633610_to_1633895_total_286_1	EC:1.2.4.2
CP009876.1_from_1688775_to_1689050_total_276_1	EC:4.3.1.3
CP009876.1_from_1940551_to_1940808_total_258_1	EC:3.5.1.94
CP009876.1_from_2007252_to_2007770_total_519_1	EC:5.4.99.24
CP009876.1_from_2309474_to_2309705_total_232_1	EC:3.6.4.13
CP009876.1_from_2402047_to_2402346_total_300_1	EC:1.5.1.3;EC:1.5.1.50
CP009876.1_from_2929787_to_2929989_total_203_1	EC:7.6.2.5
CP009876.1_from_2974141_to_2974531_total_391_2	EC:1.13.11.16
CP009876.1_from_2999034_to_2999468_total_435_1	EC:1.1.-.-
CP009876.1_from_3192976_to_3193587_total_612_1	EC:2.7.2.15
CP009876.1_from_3368527_to_3368935_total_409_1	EC:2.7.8.26
CP009876.1_from_3493415_to_3494244_total_830_1	EC:1.1.5.12
CP009876.1_from_3602259_to_3602512_total_254_1	EC:4.2.1.113
CP009876.1_from_3621140_to_3621428_total_289_1	EC:7.1.1.-
CP009876.1_from_3811617_to_3811944_total_328_1	EC:2.3.1.193
CP009876.1_from_3829129_to_3829475_total_347_1	EC:2.7.4.1
CP009876.1_from_4099644_to_4099941_total_298_1	EC:2.1.1.77
CP009876.1_from_4100386_to_4101073_total_688_2	EC:5.4.99.27
CP009876.1_from_4138780_to_4139048_total_269_1	EC:2.1.1.190
CP009876.1_from_4405650_to_4405799_total_150_1	EC:4.1.1.17
CP009876.1_from_4446309_to_4446554_total_246_1	EC:3.1.4.53
CP009876.1_from_4564947_to_4565215_total_269_1	EC:2.1.1.174
CP009876.1_from_4867647_to_4867914_total_268_1	EC:2.1.1.171
CP009876.1_from_4868287_to_4868501_total_215_1	EC:2.1.1.171
CP009876.1_from_4969864_to_4970115_total_252_1	EC:1.1.1.79;EC:1.1.1.81
CP009876.1_from_5084014_to_5084308_total_295_1	EC:3.2.1.177
CP009876.1_from_5222211_to_5222757_total_547_1	EC:7.1.2.2
CP009681.1_from_316393_to_442556_total_126164_135	EC:3.1.4.3
CP009681.1_from_895606_to_1431202_total_535597_464	EC:1.14.99.48
CP009681.1_from_1614820_to_1942300_total_327481_3	EC:1.4.1.2
CP009681.1_from_1973923_to_2415951_total_442029_367	EC:2.3.1.-;EC:2.7.1.190
CP009681.1_from_2636354_to_2789041_total_152688_123	EC:5.4.2.2
CP009681.1_from_2789083_to_2854020_total_64938_26	EC:3.4.22.70
CP001029.1_from_437408_to_440209_total_2802_5	EC:3.6.3.-
CP001029.1_from_3439544_to_3443372_total_3829_3	EC:1.5.1.42
CP009054.1_from_479283_to_479529_total_247_2	EC:5.4.2.10
CP009054.1_from_645641_to_646221_total_581_1	EC:2.7.1.24
CP009054.1_from_2240773_to_2241292_total_520_1	EC:2.3.1.18
CP005383.1_from_308990_to_311606_total_2617_1	EC:2.4.1.180
CP005383.1_from_511248_to_513228_total_1981_2	EC:3.2.1.37
CP005383.1_from_517364_to_518259_total_896_1	EC:3.1.4.46
CP005383.1_from_598514_to_600774_total_2261_3	EC:3.5.1.1
CP005383.1_from_837244_to_839340_total_2097_1	EC:3.1.4.53
CP005383.1_from_997767_to_999408_total_1642_1	EC:3.5.2.9
CP005383.1_from_1285234_to_1286055_total_822_1	EC:2.3.1.15
CP005383.1_from_1797691_to_1798549_total_859_2	EC:1.1.1.205
CP005383.1_from_1816478_to_1816816_total_339_1	EC:6.1.1.20
CP005383.1_from_2030928_to_2031160_total_233_1	EC:2.4.2.29
CP005383.1_from_2089908_to_2090498_total_591_1	EC:3.6.4.12
CP005383.1_from_2130066_to_2131409_total_1344_3	EC:2.5.1.15
CP005383.1_from_2603411_to_2604686_total_1276_3	EC:1.8.1.9
CP005383.1_from_2655335_to_2656170_total_836_2	EC:1.5.1.36
CP002420.1_from_78720_to_94007_total_15288_6	EC:7.6.2.12
CP002420.1_from_254631_to_267050_total_12420_6	EC:2.7.7.n1
CP002420.1_from_1337261_to_1371428_total_34168_25	EC:2.4.99.6
CP014148.1_from_3556685_to_3761020_total_204336_94	EC:2.8.3.17
CP006763.1_from_1702534_to_1765362_total_62829_33	EC:1.2.7.4
CP006763.1_from_2644934_to_2768748_total_123815_43	EC:4.1.3.32
CP006763.1_from_2793803_to_2829247_total_35445_22	EC:2.6.1.90
CP006763.1_from_2998795_to_3041845_total_43051_22	EC:1.17.1.9;EC:1.17.99.7
CP006763.1_from_4112346_to_4156823_total_44478_11	EC:1.4.7.1
LN626917.1_from_529640_to_531731_total_2092_1	EC:6.1.1.16
LN626917.1_from_536467_to_537661_total_1195_2	EC:2.7.7.6
LN626917.1_from_720015_to_726223_total_6209_3	EC:3.5.1.28
LN626917.1_from_1308043_to_1309726_total_1684_1	EC:1.14.99.48
LN626917.1_from_1390856_to_1391730_total_875_2	EC:1.2.4.1
LN626917.1_from_1653452_to_1656579_total_3128_3	EC:2.7.11.32;EC:2.7.4.27
LN626917.1_from_1727624_to_1731340_total_3717_4	EC:2.4.2.29
LN626917.1_from_1850941_to_1852017_total_1077_1	EC:2.6.1.21
LN626917.1_from_2005043_to_2007674_total_2632_1	EC:6.3.5.13
LN626917.1_from_2051315_to_2058340_total_7026_3	EC:3.1.4.3
LN626917.1_from_2059334_to_2060488_total_1155_2	EC:3.5.1.18
LN626917.1_from_2370832_to_2376022_total_5191_8	EC:5.6.2.1
LN626917.1_from_2620212_to_2625159_total_4948_3	EC:5.4.2.2
LN626917.1_from_2658934_to_2664571_total_5638_5	EC:3.4.22.70
CP013336.1_from_586786_to_595286_total_8501_5	EC:3.1.4.16
CP013336.1_from_1423228_to_1425886_total_2659_1	EC:3.5.3.8
CP013336.1_from_1533109_to_1535281_total_2173_3	EC:2.1.2.5;EC:6.3.3.2
CP013336.1_from_1690502_to_1694516_total_4015_4	EC:3.6.3.-
CP013336.1_from_1943112_to_1949593_total_6482_5	EC:1.4.1.12
CP006942.1_from_880299_to_880943_total_645_1	EC:4.3.3.7
CP006942.1_from_923220_to_931445_total_8226_8	EC:7.1.1.1
CP006942.1_from_1242362_to_1242764_total_403_1	EC:2.3.1.8
CP017639.1_from_2097428_to_2098672_total_1245_1	EC:2.7.7.24
CP003062.1_from_815129_to_816608_total_1480_1	EC:3.5.1.103
CP003062.1_from_1110366_to_1112309_total_1944_2	EC:5.4.99.61
CP016877.1_from_25861_to_26369_total_509_1	EC:2.4.1.18
CP016877.1_from_218879_to_219338_total_460_1	EC:4.2.1.9
CP016877.1_from_279995_to_280326_total_332_1	EC:3.4.14.11
CP016877.1_from_360126_to_360495_total_370_1	EC:3.1.26.4
CP016877.1_from_771204_to_771742_total_539_1	EC:2.7.1.199
CP016877.1_from_951931_to_952632_total_702_1	EC:2.1.3.15
CP016877.1_from_981372_to_982375_total_1004_1	EC:2.4.1.-
CP016877.1_from_1356797_to_1357156_total_360_1	EC:2.1.1.14
CP016877.1_from_1370221_to_1370550_total_330_1	EC:2.4.2.2
CP016877.1_from_1751558_to_1752576_total_1019_2	EC:4.2.1.46
CP013260.1_from_1239072_to_1241129_total_2058_3	EC:5.4.99.61
CP000260.1_from_161827_to_163152_total_1326_1	EC:4.4.1.13
CP012714.1_from_124627_to_125299_total_673_1	EC:2.7.1.24
CP012714.1_from_1045722_to_1046550_total_829_2	EC:3.6.5.n1
CP016656.1_from_636347_to_636739_total_393_1	EC:2.7.7.99
CP016656.1_from_655273_to_655526_total_254_1	EC:1.6.5.10
CP016656.1_from_783795_to_784487_total_693_1	EC:3.5.2.9
CP016656.1_from_819398_to_819780_total_383_1	EC:2.3.2.6
CP016656.1_from_1786988_to_1787582_total_595_1	EC:2.6.1.2
CP016656.1_from_1877264_to_1877991_total_728_1	EC:1.1.1.284
CP016656.1_from_1896332_to_1897108_total_777_1	EC:1.1.-.-
CP000024.1_from_79570_to_81280_total_1711_3	EC:3.4.16.-
CP000024.1_from_160154_to_163035_total_2882_4	EC:3.2.1.11
CP000024.1_from_481801_to_482695_total_895_1	EC:2.7.1.-
CP000024.1_from_706614_to_711102_total_4489_2	EC:3.5.4.4
CP000024.1_from_958020_to_961005_total_2986_4	EC:3.2.1.86
CP000024.1_from_1097673_to_1098086_total_414_1	EC:5.4.2.10
CP000024.1_from_1109167_to_1110369_total_1203_3	EC:1.2.1.9
CP000024.1_from_1198231_to_1200577_total_2347_3	EC:5.3.1.8
CP000024.1_from_1237443_to_1241538_total_4096_3	EC:5.1.3.3
CP000024.1_from_1636495_to_1638098_total_1604_3	EC:1.1.1.94
CP002422.1_from_192411_to_193198_total_788_1	EC:2.1.1.170
CP002422.1_from_465584_to_466277_total_694_1	EC:4.2.1.3;EC:4.2.1.99
CP002422.1_from_782351_to_783110_total_760_1	EC:6.1.1.3
CP002422.1_from_1293772_to_1294217_total_446_1	EC:2.3.1.51
CP002422.1_from_1750377_to_1750617_total_241_1	EC:6.1.1.11
CP002422.1_from_2040345_to_2040803_total_459_1	EC:6.1.1.14
CP002422.1_from_2040817_to_2041097_total_281_1	EC:6.1.1.14
CP002422.1_from_2205588_to_2205866_total_279_1	EC:2.8.1.10
AE004969.1_from_42969_to_43250_total_282_1	EC:2.4.99.17
AE004969.1_from_304173_to_304635_total_463_1	EC:6.1.1.20
AE004969.1_from_1004764_to_1005018_total_255_1	EC:6.1.1.2
AE004969.1_from_1284461_to_1284737_total_277_1	EC:1.4.4.2
AE004969.1_from_1527454_to_1527738_total_285_1	EC:1.2.1.88;EC:1.5.5.2
AE004969.1_from_1779554_to_1779876_total_323_1	EC:2.3.1.129
CP003603.1_from_5738_to_5981_total_244_1	EC:5.6.2.2
CP003603.1_from_587909_to_589220_total_1312_2	EC:2.6.1.42
CP003603.1_from_929263_to_929555_total_293_2	EC:6.3.4.5
CP003603.1_from_1050834_to_1051141_total_308_2	EC:6.3.4.18
CP003603.1_from_1080306_to_1080858_total_553_2	EC:1.2.4.1
CP003603.1_from_1120959_to_1121636_total_678_1	EC:1.14.99.48
CP003603.1_from_1122112_to_1122766_total_655_1	EC:2.1.1.-
CP003603.1_from_1199960_to_1200238_total_279_1	EC:2.7.4.8
CP003603.1_from_1249788_to_1250310_total_523_1	EC:3.4.25.2
CP003603.1_from_1347529_to_1348364_total_836_1	EC:2.2.1.1
CP003603.1_from_1512519_to_1512783_total_265_1	EC:4.2.3.4
CP003603.1_from_1645186_to_1645737_total_552_1	EC:2.7.11.32;EC:2.7.4.27
CP003603.1_from_1734998_to_1735279_total_282_1	EC:6.1.1.9
CP003603.1_from_1843371_to_1844521_total_1151_1	EC:2.6.1.21
CP003603.1_from_1985880_to_1986127_total_248_1	EC:2.7.7.7
CP003603.1_from_2018021_to_2018670_total_650_1	EC:1.2.1.-
CP003603.1_from_2032331_to_2033243_total_913_2	EC:3.1.4.3
CP003603.1_from_2091806_to_2092117_total_312_1	EC:2.7.8.7
CP003603.1_from_2135837_to_2136201_total_365_1	EC:3.1.3.48
CP003603.1_from_2271642_to_2272171_total_530_1	EC:5.6.2.1
CP003603.1_from_2393541_to_2394079_total_539_2	EC:1.18.1.2
CP003603.1_from_2613143_to_2613551_total_409_1	EC:1.3.8.-
CP003603.1_from_2647637_to_2647867_total_231_1	EC:6.3.2.1
CP003603.1_from_2788595_to_2788892_total_298_1	EC:3.1.26.5
AE004439.1_from_123935_to_124646_total_712_2	EC:5.4.3.-
AE004439.1_from_182772_to_185375_total_2604_1	EC:7.5.2.7
AE004439.1_from_563682_to_566388_total_2707_4	EC:3.4.21.-
AE004439.1_from_608840_to_610952_total_2113_2	EC:2.5.1.10
AE004439.1_from_636819_to_637146_total_328_1	EC:6.1.1.19
AE004439.1_from_722436_to_723603_total_1168_1	EC:3.4.11.2
AE004439.1_from_874148_to_875149_total_1002_1	EC:7.3.2.5
AE004439.1_from_916492_to_920170_total_3679_1	EC:2.4.1.175;EC:2.4.1.226
AE004439.1_from_1082157_to_1083543_total_1387_2	EC:4.1.3.40
AE004439.1_from_1235549_to_1237906_total_2358_2	EC:6.3.2.2;EC:6.3.2.3
AE004439.1_from_1743078_to_1744229_total_1152_1	EC:3.1.21.3
BA000033.2_from_12_to_2820459_total_2820448_852	EC:1.4.1.2
BA000033.2_from_12_to_2820459_total_2820448_1025	EC:1.14.99.48
BA000033.2_from_12_to_2820459_total_2820448_1883	EC:3.1.4.3
BA000033.2_from_12_to_2820459_total_2820448_2400	EC:5.4.2.2
BA000033.2_from_12_to_2820459_total_2820448_2436	EC:3.4.22.70
CP003736.1_from_1236160_to_1236696_total_537_1	EC:2.7.1.24
CP003736.1_from_1579927_to_1580507_total_581_1	EC:2.1.3.15
AP012053.1_from_26828_to_27248_total_421_1	EC:2.7.6.1
AP012053.1_from_965073_to_965316_total_244_1	EC:2.4.2.1
AP012053.1_from_1270057_to_1270347_total_291_1	EC:4.1.2.25
CP006768.1_from_1017878_to_1020861_total_2984_1	EC:2.6.1.76
CP006768.1_from_1670583_to_1673667_total_3085_1	EC:4.2.1.118
CP006768.1_from_1763295_to_1766481_total_3187_1	EC:5.3.3.10
CP006619.1_from_26765_to_27223_total_459_1	EC:1.1.1.130
CP006619.1_from_551809_to_552100_total_292_1	EC:2.2.1.6
CP006619.1_from_777739_to_778347_total_609_1	EC:2.3.1.15
CP006619.1_from_940723_to_941003_total_281_1	EC:6.3.3.3
CP006619.1_from_1013192_to_1013473_total_282_1	EC:5.4.99.26
CP006619.1_from_1888309_to_1889170_total_862_1	EC:2.7.7.7
CP006619.1_from_1961645_to_1961997_total_353_1	EC:1.17.1.9
CP006619.1_from_2325713_to_2325948_total_236_1	EC:2.1.1.33
CP006619.1_from_2401609_to_2401889_total_281_1	EC:3.1.2.12
CP014160.1_from_15_to_2033832_total_2033818_606	EC:1.1.1.-;EC:1.1.1.1;EC:1.1.1.284
BX248353.1_from_1328210_to_1328684_total_475_1	EC:2.5.1.78
BX248353.1_from_1771121_to_1772020_total_900_2	EC:5.3.3.2
BX248353.1_from_2208774_to_2209227_total_454_1	EC:3.5.4.30
CP016659.1_from_18_to_2172425_total_2172408_46	EC:2.7.7.n1
CP016659.1_from_18_to_2172425_total_2172408_478	EC:3.1.21.4
CP016659.1_from_18_to_2172425_total_2172408_682	EC:2.4.99.6
CP016659.1_from_18_to_2172425_total_2172408_953	EC:2.1.1.37
CP016659.1_from_18_to_2172425_total_2172408_1103	EC:1.1.1.284
CP016659.1_from_18_to_2172425_total_2172408_1974	EC:2.7.7.43
CP016659.1_from_18_to_2172425_total_2172408_1979	EC:7.6.2.12
CP014023.1_from_961781_to_963248_total_1468_2	EC:4.2.1.9
CP014023.1_from_972983_to_973438_total_456_1	EC:4.3.1.19
CP014023.1_from_1043129_to_1044408_total_1280_1	EC:5.4.2.7
CP003840.1_from_737279_to_737660_total_382_1	EC:2.3.1.8
CP003840.1_from_790637_to_791121_total_485_1	EC:2.7.1.66
CP011374.1_from_4_to_2193304_total_2193301_262	EC:7.3.2.5
CP011374.1_from_4_to_2193304_total_2193301_1159	EC:5.4.99.26
CP011374.1_from_4_to_2193304_total_2193301_1296	EC:7.1.1.-
CP011374.1_from_4_to_2193304_total_2193301_1307	EC:7.1.1.-
CP011374.1_from_4_to_2193304_total_2193301_2042	EC:6.4.1.4
CP002110.1_from_725255_to_740143_total_14889_8	EC:3.4.22.70
CP002110.1_from_857868_to_864185_total_6318_7	EC:1.7.1.4
CP002110.1_from_881637_to_894200_total_12564_12	EC:1.18.1.2
CP002110.1_from_1957722_to_1982298_total_24577_1	EC:2.3.2.3
CP002110.1_from_2198911_to_2226748_total_27838_13	EC:1.14.99.48
CP002110.1_from_2411562_to_2439572_total_28011_4	EC:1.4.1.2
CP012593.1_from_2164601_to_2164891_total_291_1	EC:3.1.3.48
CP012593.1_from_2218666_to_2218940_total_275_1	EC:5.4.2.10
CP013989.1_from_1398461_to_1398868_total_408_1	EC:4.1.1.31
CP013989.1_from_5111986_to_5112553_total_568_1	EC:4.2.1.2
CP000255.1_from_771609_to_1181930_total_410322_169	EC:1.4.1.2
CP000255.1_from_771609_to_1181930_total_410322_344	EC:1.14.99.48
CP000255.1_from_1745654_to_2096919_total_351266_302	EC:3.1.4.3
CP000255.1_from_2421716_to_2687061_total_265346_188	EC:5.4.2.2
CP000255.1_from_2421716_to_2687061_total_265346_228	EC:3.4.22.70
CP007572.1_from_135485_to_137369_total_1885_1	EC:7.5.2.7
CP007572.1_from_222037_to_223379_total_1343_1	EC:2.7.2.1
CP007572.1_from_1253897_to_1258085_total_4189_4	EC:2.5.1.101
CP007572.1_from_1701337_to_1708451_total_7115_2	EC:2.7.1.121
CP013939.1_from_312045_to_313292_total_1248_2	EC:2.1.1.72
CP013939.1_from_323104_to_323601_total_498_1	EC:1.1.1.-
CP013939.1_from_447730_to_449417_total_1688_2	EC:2.7.1.-
CP013939.1_from_768244_to_768575_total_332_1	EC:3.2.1.11
CP013939.1_from_768626_to_769272_total_647_2	EC:3.2.1.11
CP013939.1_from_1101313_to_1101572_total_260_1	EC:6.1.1.17
CP013939.1_from_1148031_to_1148371_total_341_2	EC:3.1.26.4
CP013939.1_from_1523319_to_1524805_total_1487_1	EC:5.3.1.8
CP013939.1_from_1585109_to_1586134_total_1026_1	EC:6.1.1.20
CP013939.1_from_1606388_to_1606919_total_532_1	EC:4.2.1.3;EC:4.2.1.99
CP013939.1_from_1613248_to_1613958_total_711_1	EC:1.2.1.9
CP013939.1_from_1764879_to_1765525_total_647_2	EC:3.2.1.86
HE798556.1_from_3198824_to_3199526_total_703_1	EC:6.1.1.16
HE798556.1_from_3321888_to_3322650_total_763_1	EC:5.3.1.24
CP017296.1_from_497049_to_497706_total_658_1	EC:2.7.7.60
CP017296.1_from_904015_to_905217_total_1203_3	EC:2.7.7.77
CP017296.1_from_2687583_to_2688294_total_712_1	EC:2.3.1.168
CP017296.1_from_2748296_to_2749080_total_785_1	EC:4.2.1.163
CP017296.1_from_3668986_to_3670633_total_1648_2	EC:2.7.1.2
CP017296.1_from_4299258_to_4299961_total_704_1	EC:2.1.1.182
CP017296.1_from_4474338_to_4474835_total_498_1	EC:2.7.7.66
CP002177.1_from_1749070_to_1749442_total_373_1	EC:7.2.2.6
CP015385.1_from_25412_to_25916_total_505_1	EC:4.3.1.18
CP015385.1_from_120393_to_121215_total_823_1	EC:6.5.1.2
CP015385.1_from_239331_to_239480_total_150_1	EC:3.2.1.4
CP015385.1_from_348151_to_349119_total_969_1	EC:2.4.1.21
CP015385.1_from_446230_to_447209_total_980_1	EC:2.1.1.176
CP015385.1_from_511479_to_511815_total_337_1	EC:3.4.21.107
CP015385.1_from_569392_to_569541_total_150_1	EC:2.7.7.8
CP015385.1_from_604756_to_605541_total_786_1	EC:4.1.2.20
CP015385.1_from_606081_to_606430_total_350_1	EC:2.7.1.165
CP015385.1_from_657884_to_658353_total_470_1	EC:4.2.1.28
CP015385.1_from_679324_to_679895_total_572_2	EC:3.5.1.5
CP015385.1_from_700775_to_701343_total_569_1	EC:3.6.1.13
CP015385.1_from_717638_to_717915_total_278_1	EC:1.1.1.346
CP015385.1_from_854133_to_855077_total_945_1	EC:1.1.1.399;EC:1.1.1.95
CP015385.1_from_1095683_to_1096007_total_325_1	EC:3.1.3.5;EC:3.1.3.6;EC:3.6.1.11
CP015385.1_from_1456751_to_1457231_total_481_2	EC:2.4.2.9
CP015385.1_from_1573008_to_1573438_total_431_1	EC:2.1.3.15
CP015385.1_from_1578114_to_1578424_total_311_1	EC:2.4.2.14
CP015385.1_from_1632889_to_1633713_total_825_2	EC:1.1.5.3
CP015385.1_from_1732358_to_1732507_total_150_1	EC:3.2.1.21
CP015385.1_from_1751963_to_1752222_total_260_1	EC:2.7.1.50
CP015385.1_from_1906374_to_1906777_total_404_1	EC:4.4.1.15
CP015385.1_from_1985916_to_1987055_total_1140_1	EC:2.1.1.187
CP015385.1_from_2084302_to_2084531_total_230_1	EC:3.1.1.29
CP015385.1_from_2224640_to_2225253_total_614_1	EC:4.1.3.39
CP015385.1_from_2472929_to_2473419_total_491_1	EC:1.13.11.1
CP015385.1_from_2492744_to_2493721_total_978_2	EC:1.1.1.1
CP015385.1_from_2512768_to_2513485_total_718_1	EC:1.11.1.15
CP015385.1_from_2565001_to_2565279_total_279_1	EC:2.7.7.65
CP015385.1_from_2702184_to_2703387_total_1204_1	EC:1.14.13.113
CP015385.1_from_3319289_to_3319835_total_547_2	EC:2.3.1.179
CP015385.1_from_3524296_to_3524889_total_594_1	EC:4.1.2.48
CP015385.1_from_3527332_to_3527902_total_571_1	EC:3.5.1.28
CP015385.1_from_3681753_to_3682129_total_377_2	EC:4.3.1.3
CP015385.1_from_3790488_to_3791000_total_513_2	EC:6.1.1.4
CP015385.1_from_4108339_to_4108649_total_311_2	EC:6.3.4.20
CP015385.1_from_4117406_to_4117901_total_496_1	EC:3.4.21.92
CP015385.1_from_4141523_to_4141969_total_447_2	EC:2.8.1.4
CP015385.1_from_4301481_to_4301643_total_163_1	EC:3.1.2.6
CP015385.1_from_4306882_to_4307272_total_391_2	EC:1.1.1.346
CP015385.1_from_4335033_to_4335332_total_300_1	EC:2.3.1.191
CP015385.1_from_4433076_to_4433352_total_277_1	EC:3.5.1.28
CP015385.1_from_4444613_to_4444881_total_269_1	EC:3.5.1.108
CP015385.1_from_4449702_to_4449941_total_240_1	EC:6.3.2.4
CP015385.1_from_4508900_to_4509167_total_268_1	EC:5.2.1.8
CP015385.1_from_4708817_to_4709167_total_351_1	EC:5.3.1.5
CP015385.1_from_4826678_to_4827115_total_438_2	EC:3.1.3.6;EC:3.1.4.16
CP015385.1_from_4999588_to_4999925_total_338_1	EC:3.6.4.12
CP015385.1_from_5043615_to_5043887_total_273_1	EC:2.1.1.13
CP015385.1_from_5073736_to_5074169_total_434_1	EC:4.1.99.19
CP015385.1_from_5193910_to_5194252_total_343_1	EC:5.1.1.3
CP015385.1_from_5281981_to_5282235_total_255_1	EC:1.3.98.3
CP015388.1_from_15496_to_16716_total_1221_1	EC:2.3.1.28
AP014624.1_from_1074714_to_1080580_total_5867_6	EC:7.1.1.-
CP016501.1_from_601008_to_601731_total_724_1	EC:3.1.3.48
CP016501.1_from_1485254_to_1485729_total_476_1	EC:4.4.1.21
CP016501.1_from_1608969_to_1610340_total_1372_1	EC:2.7.2.1
CP016501.1_from_2075819_to_2076667_total_849_2	EC:3.2.1.-
CP015192.1_from_1_to_2403450_total_2403450_31	EC:3.1.4.-;EC:3.1.4.41
CP015192.1_from_1_to_2403450_total_2403450_196	EC:2.4.2.36
CP015192.1_from_1_to_2403450_total_2403450_1109	EC:5.4.99.61
CP010777.1_from_2518838_to_2521283_total_2446_3	EC:2.4.1.227
CP010777.1_from_3428948_to_3430414_total_1467_1	EC:2.3.1.31
CP016015.1_from_175281_to_176052_total_772_1	EC:2.1.1.228
CP016015.1_from_306929_to_307800_total_872_1	EC:6.1.1.20
CP016015.1_from_310397_to_310817_total_421_1	EC:2.6.1.62;EC:2.8.1.6
CP016015.1_from_847557_to_847973_total_417_2	EC:2.5.1.9
CP016015.1_from_937431_to_938213_total_783_1	EC:1.1.1.85
CP016015.1_from_1166740_to_1167445_total_706_2	EC:5.4.99.-
CP016015.1_from_1606703_to_1607540_total_838_1	EC:2.7.1.170
CP016015.1_from_1934849_to_1935341_total_493_1	EC:5.1.3.2
